,image_name,red,green,blue,ml det,stdev,ml0,ml,MSE (ml det),MSE (ml)
0,stego_1.png,0.269386424,0.421135573,0.378722975,0.356414991,0.078295502,0.098870455,0.2858019,0.01132415,0.001281776
1,stego_10.png,0.289759488,0.067455164,0.255554403,0.204256352,0.119701381,0.156424717,0.056701086,0.002092481,0.03736447
2,stego_100.png,0.157384508,0.172981514,0.268087267,0.19948443,0.059921437,0.045557757,0.161273952,0.002551823,0.007872312
3,stego_1000.png,0.186987838,0.359605056,0.291519935,0.279370943,0.086947539,0.164424356,0.137565747,0.000862652,0.012641461
4,stego_10000.png,0.343845011,0.424524188,0.320597382,0.36298886,0.054544115,0.22204726,0.181169875,0.012766483,0.004737586
5,stego_10001.png,0.159713252,0.169372178,0.199447806,0.176177746,0.020723067,0.055460983,0.127804951,0.005449725,0.01493163
6,stego_10002.png,0.226437373,0.226273248,0.258916812,0.237209144,0.018799571,0.052474218,0.194965593,0.000163606,0.003028786
7,stego_10003.png,0.200565649,0.144115305,0.231409726,0.192030227,0.044268714,0.040022649,0.158344962,0.003360495,0.008400646
8,stego_10004.png,0.29730175,0.264297659,0.299845202,0.287148204,0.019829973,0.074925232,0.229411696,0.001379989,0.000423878
9,stego_10005.png,0.29037602,0.336227905,0.317320998,0.314641641,0.023043069,0.163624014,0.180561888,0.004178542,0.004821651
10,stego_10006.png,0.201331198,0.282508318,0.28003246,0.254623992,0.046169512,0.129261439,0.143972667,2.14E-05,0.011241795
11,stego_10007.png,0.153509921,0.176150969,0.192938021,0.174199637,0.019786348,0.016795434,0.160093035,0.005745695,0.008083262
12,stego_10008.png,0.173985821,0.176245475,0.157742317,0.169324538,0.010093928,0.014665906,0.156960601,0.00650853,0.00865633
13,stego_10009.png,0.196073079,0.226428371,0.193618112,0.205373187,0.018275593,0.026202967,0.183991339,0.001991552,0.004357143
14,stego_1001.png,0.165173537,0.205529377,0.185626671,0.185443195,0.020178546,0.023341494,0.165975825,0.004167581,0.007060062
15,stego_10010.png,0.312071611,0.329677185,0.325111599,0.322286799,0.009136393,0.020357983,0.308203211,0.005225381,0.003387614
16,stego_10011.png,0.33224558,0.327696267,0.301056997,0.320332948,0.016847723,0.068915151,0.27002673,0.004946724,0.00040107
