,image_name,red,green,blue,ml det,ml0,ml,MSE (ml det),MSE (ml),stdev
22,stego_10017.png,0.180850405,0.13039433,0.208900573,0.173381769,0.036924795,0.141688804,0.000546707,6.9076E-05,0.039782445
23,stego_10018.png,0.061079786,0.104599194,0.048906211,0.071528397,0.05011845,0.022539597,0.006157792,0.016246154,0.029279809
24,stego_10019.png,0.140388644,0.089670662,0.133711009,0.121256771,0.035126741,0.089265641,0.000826173,0.003688662,0.027557385
25,stego_1002.png,0.122448596,0.151078429,0.126620705,0.133382577,0.012976813,0.12198879,0.000276139,0.000784628,0.015466383
26,stego_10020.png,0.123045343,0.192042762,0.133654156,0.149580754,0.02185659,0.130578157,1.75767E-07,0.000377208,0.03715378
27,stego_10021.png,0.154256149,0.12202171,0.175676843,0.150651567,0.052779711,0.103325337,4.2454E-07,0.002178524,0.027008574
28,stego_10022.png,0.175616763,0.238661366,0.170697333,0.194991821,0.023880344,0.175297645,0.002024264,0.000639971,0.03789884
29,stego_10023.png,0.344025498,0.272375496,0.34073947,0.319046821,0.088837771,0.252654294,0.028576828,0.010537904,0.040451934
30,stego_10024.png,0.230824475,0.127367274,0.190002567,0.182731439,0.02301208,0.163481406,0.001071347,0.000181748,0.05211046
31,stego_10025.png,0.112742949,0.101585033,0.137255968,0.11719465,0.068823901,0.051945866,0.001076191,0.009614613,0.018247387
32,stego_10026.png,0.199843257,0.286802289,0.187514015,0.224719854,0.027551561,0.202754496,0.005583057,0.002783037,0.054117226
33,stego_10027.png,0.248303492,0.192755447,0.136610784,0.192556575,0.073692101,0.128320696,0.001811062,0.000469992,0.05584662
34,stego_10028.png,0.367876844,0.320211854,0.469369234,0.385819311,0.059220657,0.347157552,0.055610747,0.0388711,0.076180247
35,stego_10029.png,0.116970281,0.23104565,0.136699761,0.161571897,0.049903522,0.117533722,0.000133909,0.001054059,0.060969376
36,stego_1003.png,0.210361829,0.219455042,0.21937721,0.216398027,0.026006004,0.195475561,0.004408698,0.002068027,0.005227646
37,stego_10030.png,0.105873374,0.088764387,0.089287914,0.094641892,0.023177316,0.073160234,0.00306452,0.00590435,0.009730271
38,stego_10031.png,0.187859344,0.210014696,0.075303885,0.157725975,0.07112713,0.093230029,5.96907E-05,0.00322283,0.072234103
39,stego_10032.png,0.444093683,0.098479038,0.284634742,0.275735821,0.146303618,0.151613859,0.015809497,2.60454E-06,0.172979085
40,stego_10033.png,0.256754179,0.037338633,0.258180063,0.184090958,0.135419244,0.056295162,0.001162193,0.008780597,0.127093241
41,stego_10034.png,0.146413401,0.145493215,0.172908036,0.154938217,0.024235363,0.133949161,2.4386E-05,0.000257629,0.015569119
42,stego_10035.png,0.181017745,0.099903085,0.135380027,0.138766952,0.029959138,0.112168279,0.000126181,0.001431239,0.040663257
43,stego_10036.png,0.17388078,0.096332885,0.080489235,0.116900967,0.021626445,0.097380516,0.001095546,0.00276881,0.049977792
44,stego_10037.png,0.131622602,0.06339696,0.077370661,0.090796741,0.041380015,0.05154986,0.003505026,0.00969243,0.036039968
45,stego_10038.png,0.183136239,0.112886672,0.21722632,0.171083077,0.041850535,0.134877226,0.000444496,0.000228698,0.053203849
46,stego_10039.png,0.280603221,0.179842939,0.249705743,0.236717301,0.048571239,0.197751077,0.00751989,0.002280165,0.051620571
47,stego_1004.png,0.249650665,0.230042374,0.235927294,0.238540111,0.038430091,0.208107615,0.007839351,0.003376495,0.010061877
48,stego_10040.png,0.133076085,0.103283972,0.094850041,0.110403366,0.022382758,0.090035859,0.001567893,0.003595698,0.020082877
49,stego_10041.png,0.148633787,0.129904732,0.155308914,0.144615811,0.049898905,0.099691398,2.89895E-05,0.002530955,0.013170088
50,stego_10042.png,0.172529895,0.170251789,0.250610561,0.197797415,0.041779261,0.162820682,0.002284593,0.00016437,0.045751707
51,stego_10043.png,0.273140447,0.400478828,0.203095756,0.292238344,0.1835253,0.133149311,0.020231747,0.000283946,0.10006781
52,stego_10044.png,0.166191788,0.174151186,0.161394578,0.167245851,0.046521854,0.12661433,0.000297419,0.00054689,0.006443295
53,stego_10045.png,0.323071141,0.103483295,0.1553219,0.193958779,0.116830564,0.087331164,0.001932374,0.003927383,0.114779405
54,stego_10046.png,0.220901146,0.258154869,0.263369932,0.247475316,0.185188933,0.076442731,0.009501437,0.005410672,0.023161155
55,stego_10047.png,0.215423996,0.140308407,0.151918659,0.169217021,0.032856963,0.140992648,0.000369294,8.11324E-05,0.040435293
56,stego_10048.png,0.131423984,0.087636114,0.0849427,0.101334266,0.008902816,0.093261742,0.002368354,0.00321923,0.026093236
57,stego_10049.png,0.18607279,0.20740062,0.184575197,0.192682869,0.043112718,0.156309059,0.001821827,3.98042E-05,0.012767922
58,stego_1005.png,0.299528831,0.232579086,0.309163902,0.28042394,0.071268981,0.225205097,0.017010404,0.005655807,0.04171398
59,stego_10050.png,0.090298404,0.184055825,0.138010174,0.137454801,0.053538487,0.088663208,0.000157382,0.003762202,0.046881178
60,stego_10051.png,0.14876607,0.101004732,0.056794082,0.102188295,0.033473521,0.071094559,0.002285959,0.006226069,0.045997416
61,stego_10052.png,0.286736777,0.027795476,0.296409458,0.203647237,0.144350619,0.069300135,0.002878026,0.006512468,0.152368867
62,stego_10053.png,0.241318686,0.06629278,0.344411298,0.217340921,0.116725849,0.113911487,0.0045348,0.001302381,0.140601129
63,stego_10054.png,0.129825565,0.149707416,0.122416693,0.133983225,0.024239978,0.112469505,0.000256537,0.001408538,0.014112423
64,stego_10055.png,0.125587047,0.16196815,0.06569956,0.117751585,0.055828941,0.065584137,0.00103996,0.007126038,0.048610248
65,stego_10056.png,0.162176218,0.20387116,0.13669792,0.167581766,0.040726692,0.132240805,0.000309118,0.000315389,0.033911296
66,stego_10057.png,0.165338634,0.108694879,0.088150463,0.120727992,0.083652384,0.0404602,0.00085685,0.011998968,0.039976247
67,stego_10058.png,0.00756825,0.318349694,0.296436701,0.207451548,0.167434641,0.048064583,0.00330068,0.010390829,0.173450409
68,stego_10059.png,0.018725706,0.115327441,0.049974388,0.061342512,0.107765257,-0.052029744,0.00786015,0.040816017,0.049294011
69,stego_1006.png,0.242924841,0.272616317,0.311425763,0.27565564,0.094183306,0.200341123,0.01578934,0.002534229,0.034351451
70,stego_10060.png,0.218499665,0.211909255,0.197869484,0.209426135,0.037208642,0.178873119,0.003531466,0.000833657,0.010536864
71,stego_10061.png,0.168838216,0.107020103,0.118143992,0.131334103,0.074446589,0.061463243,0.000348416,0.007838757,0.0329523
72,stego_10062.png,0.144188093,0.128072695,0.187970037,0.153410275,0.047123077,0.11154347,1.163E-05,0.001478905,0.030995312
73,stego_10063.png,0.118274834,0.123767745,0.068868012,0.103636864,0.027812748,0.077993325,0.00214954,0.005184961,0.030235704
74,stego_10064.png,0.133837666,0.186500094,0.232351406,0.184229722,0.041486846,0.148921145,0.001171674,1.16393E-06,0.049296097
75,stego_10065.png,0.272108742,0.202552572,0.275661988,0.250107767,0.215482342,0.044135941,0.010021565,0.011207199,0.04122231
76,stego_10066.png,0.247318097,0.22578531,0.214455162,0.22918619,0.039963328,0.197099619,0.006270453,0.002218374,0.01669334
77,stego_10067.png,0.148692942,0.136315753,0.132103119,0.139037271,0.073283115,0.070953877,0.000120181,0.00624829,0.008623257
78,stego_10068.png,0.143206666,0.178234031,0.226479179,0.182639958,0.109639285,0.081989998,0.001065367,0.00462536,0.041810728
79,stego_10069.png,0.19289873,0.168128585,0.210027975,0.190351763,0.036288675,0.159864354,0.001628265,9.73055E-05,0.021065493
80,stego_1007.png,0.309333894,0.229991674,0.286463488,0.275263019,0.028790948,0.253778597,0.015690824,0.010769997,0.040839746
81,stego_10070.png,0.123394912,0.1328842,0.142102601,0.132793904,0.009847344,0.124169298,0.00029605,0.000667225,0.009354171
82,stego_10071.png,0.192902653,0.239881482,0.213798444,0.215527526,0.010335823,0.207334678,0.004293857,0.003287265,0.023537096
83,stego_10072.png,0.152209569,0.153415358,0.179162739,0.161595889,0.019781703,0.144676126,0.000134465,2.83436E-05,0.01522528
84,stego_10073.png,0.105811314,0.114086824,0.108902787,0.109600308,0.015030849,0.09601261,0.001632135,0.002914638,0.004181617
85,stego_10074.png,0.134153365,0.030380075,0.242571545,0.135701662,0.063390856,0.07720489,0.000204442,0.005299128,0.106104208
86,stego_10075.png,0.153778653,0.153208917,0.127058262,0.144681944,0.014451472,0.132140091,2.82817E-05,0.000318976,0.015265215
87,stego_10076.png,0.265552796,0.151628425,0.129497853,0.182226358,0.046840004,0.142039484,0.001038538,6.33698E-05,0.073006246
88,stego_10077.png,0.281772416,0.352148436,0.254095649,0.2960055,0.051808468,0.257539773,0.021317606,0.011564803,0.050552179
89,stego_10078.png,0.076430272,0.087464962,0.09512836,0.086341198,0.014706797,0.072703639,0.004052443,0.005974727,0.009399562
90,stego_10079.png,0.260619487,0.237396131,0.219730285,0.239248635,0.065594762,0.185844285,0.007965319,0.001284813,0.020507451
91,stego_1008.png,0.228824932,0.245870374,0.240378275,0.23835786,0.045247156,0.202262507,0.007807111,0.00273137,0.008700479
92,stego_10080.png,0.337728632,0.289974541,0.207340826,0.278348,0.188122698,0.111131697,0.016473209,0.001510745,0.065966865
93,stego_10081.png,0.300572294,0.251898017,0.326340106,0.292936806,0.087222332,0.22537194,0.020430931,0.005680929,0.037803858
94,stego_10082.png,0.337684607,0.322368814,0.30541299,0.321822137,0.067415145,0.272797688,0.029522847,0.015079272,0.016142752
95,stego_10083.png,0.114489065,0.168985849,0.096759744,0.126744886,0.031339671,0.098491919,0.0005408,0.002653082,0.037640489
96,stego_10084.png,0.134437442,0.164017806,0.126773778,0.141743009,0.025385486,0.119388252,6.81779E-05,0.000937079,0.019667432
97,stego_10085.png,0.234575426,0.259729244,0.28866516,0.260989943,0.09813298,0.180577579,0.012318767,0.000934988,0.027066896
98,stego_10086.png,0.1749197,0.282439172,0.2060414,0.221133424,0.038628885,0.18983776,0.005059964,0.001587047,0.055325727
99,stego_10087.png,0.119715669,0.171801301,0.13207281,0.141196593,0.020997735,0.122776895,7.75E-05,0.000741097,0.027215085
100,stego_10088.png,0.172620772,0.199587759,0.120030836,0.164079789,0.046965996,0.12288522,0.00019824,0.000735211,0.040460318
101,stego_10089.png,0.130350775,0.1586083,0.155750132,0.148236402,0.049206628,0.104154885,3.11028E-06,0.002101775,0.015555193
102,stego_1009.png,0.207779,0.221566256,0.175614196,0.201653151,0.111918617,0.101043143,0.002668048,0.002396774,0.023580553
103,stego_10090.png,0.230160985,0.181113892,0.158467833,0.189914237,0.073702609,0.125458227,0.001593146,0.000602299,0.036647804
104,stego_10091.png,0.083123852,0.166100218,0.125969587,0.125064552,0.055987047,0.073174319,0.000621777,0.005902185,0.041495586
105,stego_10092.png,0.078465612,0.086443541,0.097960224,0.087623125,0.022014725,0.067085264,0.003890875,0.006874854,0.009800691
106,stego_10093.png,0.153292828,0.111005789,0.069151408,0.111150008,0.042517616,0.071680057,0.001509322,0.006134013,0.042070895
107,stego_10094.png,0.11046338,0.137739779,0.152938455,0.133713871,0.033951741,0.103268267,0.000265238,0.002183855,0.021521825
108,stego_10095.png,0.200237958,0.208687783,0.207371996,0.205432579,0.096004385,0.121049474,0.003072771,0.000838133,0.004546525
109,stego_10096.png,0.251660805,0.248139707,0.132849844,0.210883452,0.103236289,0.120039607,0.003706795,0.000897625,0.067602016
110,stego_10097.png,0.127435672,0.155572775,0.169321484,0.150776644,0.052036117,0.104160642,6.03176E-07,0.002101247,0.021350819
111,stego_10098.png,0.258623487,0.085469063,0.054619514,0.132904021,0.09332112,0.043657023,0.000292272,0.011308829,0.109963456
112,stego_10099.png,0.065938652,0.184621864,0.087592562,0.112717693,0.055149722,0.060928141,0.00138997,0.007933796,0.063205066
113,stego_101.png,0.258302406,0.138316127,0.251564694,0.216061076,0.074559515,0.152901849,0.004364066,8.42073E-06,0.067413329
114,stego_1010.png,0.177970511,0.207594861,0.180711341,0.188758904,0.128981314,0.068629515,0.001502253,0.006621156,0.01636988
115,stego_10100.png,0.157242293,0.142258133,0.204009399,0.167836608,0.023969436,0.147400273,0.000318145,6.75858E-06,0.032210004
116,stego_10101.png,0.088916085,0.072260044,0.076709328,0.079295153,0.018909825,0.061549213,0.004999175,0.007823542,0.00862385
117,stego_10102.png,0.098059968,0.164737332,0.163885815,0.142227705,0.040188964,0.106311281,6.04086E-05,0.001908704,0.038252752
118,stego_10103.png,0.151285679,0.105210876,0.09646817,0.117654908,0.044404245,0.076654446,0.001046205,0.00537957,0.02945132
119,stego_10104.png,0.170765176,0.08005621,0.150884931,0.133902106,0.06735814,0.071349967,0.000259142,0.006185828,0.04767957
120,stego_10105.png,0.215885177,0.232528516,0.196839426,0.215084373,0.03574063,0.185991185,0.004235976,0.001295365,0.017858016
121,stego_10106.png,0.158727013,0.110870706,0.192897319,0.154165013,0.051121203,0.108595334,1.73473E-05,0.001714346,0.041203158
122,stego_10107.png,0.143360474,0.14625972,0.107147926,0.13225604,0.024117212,0.110811287,0.000314848,0.001535755,0.021792532
123,stego_10108.png,0.332572871,0.216871602,0.216390875,0.25527845,0.117295639,0.156318261,0.011083552,3.99204E-05,0.066939364
124,stego_10109.png,0.082959347,0.123766218,0.025005636,0.077243734,0.043138753,0.035642556,0.005293474,0.013077625,0.049627758
125,stego_1011.png,0.257103707,0.235739498,0.184322945,0.22572205,0.03601382,0.196795591,0.005733829,0.002189827,0.037410183
126,stego_10110.png,0.161928323,0.146145464,0.135229502,0.147767763,0.005389391,0.143149863,4.98288E-06,4.69244E-05,0.013423139
127,stego_10111.png,0.069094268,0.120468775,0.01402354,0.067862194,0.076830582,-0.00971478,0.006746619,0.025508811,0.053233312
128,stego_10112.png,0.156982007,0.161940929,0.164658579,0.161193838,0.071698872,0.096407258,0.000125302,0.002872182,0.003892435
129,stego_10113.png,0.105181882,0.168190444,0.130860729,0.134744352,0.060289131,0.079232053,0.000232735,0.005008102,0.031683302
130,stego_10114.png,0.128862303,0.11228216,0.185612906,0.142252456,0.035128313,0.111024237,6.00244E-05,0.00151911,0.038455451
131,stego_10115.png,0.194429892,0.170934273,0.191564309,0.185642825,0.053361731,0.139737742,0.001270411,0.000105314,0.012818308
132,stego_10116.png,0.159074402,0.21481826,0.199608216,0.191166959,0.042863753,0.154944718,0.001694719,2.44502E-05,0.028814676
133,stego_10117.png,0.230942621,0.119542455,0.164768816,0.171751297,0.069921078,0.109485568,0.000473119,0.001641419,0.056027364
134,stego_10118.png,0.152843188,0.162529795,0.181169691,0.165514225,0.054816168,0.117118018,0.000240691,0.001081225,0.014397146
135,stego_10119.png,0.22340532,0.179952422,0.093863193,0.165740312,0.079923684,0.093271206,0.000247757,0.003218156,0.065930105
136,stego_1012.png,0.304352763,0.297833658,0.234065333,0.278750585,0.136217319,0.165010562,0.016576713,0.000225317,0.038835595
137,stego_10120.png,0.093818509,0.014536233,0.049572975,0.052642572,0.039652916,0.013526001,0.009478469,0.018625152,0.039730173
138,stego_10121.png,0.214473493,0.201370383,0.25572772,0.223857199,0.050758309,0.182354917,0.005454886,0.001046841,0.028367595
139,stego_10122.png,0.061500086,0.095353692,0.122866229,0.093240002,0.040841661,0.054629501,0.003221697,0.009095532,0.030737626
140,stego_10123.png,0.165068847,0.177956149,0.177344458,0.173456484,0.075094003,0.106348625,0.000550207,0.001905443,0.007270343
141,stego_10124.png,0.109812526,0.111810499,0.133990395,0.118537807,0.015904993,0.104291571,0.00098987,0.002089261,0.013419569
142,stego_10125.png,0.19914794,0.114595731,0.138193459,0.15064571,0.127830899,0.026158701,4.16941E-07,0.015336667,0.04362984
143,stego_10126.png,0.133837406,0.153197611,0.137180538,0.141405185,0.03933739,0.106247286,7.38708E-05,0.0019143,0.010348435
144,stego_10127.png,0.132733958,0.16414674,0.134715843,0.143865514,0.073452026,0.075995512,3.76319E-05,0.005476664,0.017591989
145,stego_10128.png,0.199681525,0.267961941,0.054619448,0.174087638,0.116110465,0.065593234,0.000580214,0.007124502,0.108949714
146,stego_10129.png,0.122021094,0.220907753,0.12966115,0.157529999,0.040777294,0.121715952,5.67009E-05,0.000799987,0.055019518
147,stego_1013.png,0.021626747,0.074256973,0.184959762,0.093614494,0.086418484,0.007876703,0.003179325,0.020199032,0.083369381
148,stego_10130.png,0.276233596,0.313034462,0.263755092,0.28434105,0.114344931,0.191943935,0.018047518,0.001759294,0.025620542
149,stego_10131.png,0.101178436,0.062059135,0.078655107,0.080630893,0.019104265,0.062724942,0.004812073,0.007616936,0.019634351
150,stego_10132.png,0.198278295,0.09773686,0.146427461,0.147480872,0.067787016,0.085488893,6.34601E-06,0.004161683,0.050278995
151,stego_10133.png,0.162017436,0.086592999,0.133338532,0.127316323,0.044860768,0.086328309,0.000514549,0.004054084,0.03807114
152,stego_10134.png,0.132690791,0.13265784,0.135527737,0.133625456,0.003610503,0.130486073,0.000268126,0.000380793,0.001647506
153,stego_10135.png,0.122509085,0.200012547,0.202671877,0.175064503,0.034037708,0.14599617,0.000628229,1.60307E-05,0.045533746
154,stego_10136.png,0.242347285,0.225744874,0.194305427,0.220799195,0.124429008,0.110065532,0.005012526,0.001594762,0.024399792
155,stego_10137.png,0.238362381,0.202963486,0.211578706,0.217634858,0.113741523,0.117226901,0.004574474,0.001074076,0.018460178
156,stego_10138.png,0.190560785,0.142664172,0.195105468,0.176110142,0.05705817,0.126255903,0.00068174,0.000563782,0.029054057
157,stego_10139.png,0.169410326,0.274769921,0.107887081,0.184022443,0.088880795,0.104422832,0.001157527,0.002077278,0.084395533
158,stego_1014.png,0.193465562,0.15785772,0.088394074,0.146572452,0.053169939,0.0986476,1.17481E-05,0.002637069,0.053437088
159,stego_10140.png,0.269512396,0.169472822,0.213531085,0.217505434,0.05451837,0.172385226,0.004556984,0.000501098,0.050138066
160,stego_10141.png,0.231123533,0.211424367,0.184961695,0.209169865,0.040399365,0.175875769,0.003501073,0.000669555,0.023163353
161,stego_10142.png,0.053964149,0.119023285,0.23383894,0.135608791,0.059128105,0.081287034,0.000207107,0.004721472,0.091077134
162,stego_10143.png,0.155473059,0.150154453,0.143105839,0.149577784,0.014788972,0.136812123,1.78266E-07,0.00017392,0.006203744
163,stego_10144.png,0.200403591,0.162207755,0.281886508,0.214832618,0.062561828,0.162432888,0.004203268,0.000154577,0.061130177
164,stego_10145.png,0.194449367,0.159675329,0.168088495,0.174071064,0.032883046,0.145988567,0.000579416,1.60916E-05,0.01814254
165,stego_10146.png,0.097235223,0.169399888,0.128510856,0.131715322,0.015927013,0.117662318,0.000334329,0.001045726,0.036188896
166,stego_10147.png,0.229748144,0.168806836,0.29411091,0.23088863,0.052520378,0.188255502,0.00654297,0.001463483,0.062659822
167,stego_10148.png,0.145552499,0.140547162,0.142200485,0.142766715,0.02586057,0.120009663,5.23204E-05,0.00089942,0.002550257
168,stego_10149.png,0.05954471,0.098820872,0.025981926,0.06144917,0.053349694,0.008555932,0.007841249,0.020006424,0.0364568
169,stego_1015.png,0.143812027,0.033667752,0.31081575,0.162765176,0.077664596,0.092266414,0.00016295,0.003333167,0.139542716
170,stego_10150.png,0.376580366,0.228123659,0.257180584,0.28729487,0.066759562,0.23631135,0.018849881,0.007449649,0.07867656
171,stego_10151.png,0.19842888,0.042648573,0.192302902,0.144460119,0.029937611,0.118056848,3.06903E-05,0.001020365,0.088224571
172,stego_10152.png,0.047182169,0.018359159,0.068704507,0.044748612,0.017590363,0.027644526,0.011077855,0.014970862,0.025260744
173,stego_10153.png,0.067692507,0.162534367,0.11038506,0.113537311,0.023684728,0.092032344,0.001329528,0.003360249,0.047499443
174,stego_10154.png,0.211029765,0.146945286,0.15631427,0.171429773,0.029895993,0.14589547,0.000459235,1.68472E-05,0.03461306
175,stego_10155.png,0.141849557,0.081594031,0.112481312,0.111974967,0.085311345,0.029150489,0.001445903,0.014604604,0.030130954
176,stego_10156.png,0.086886424,0.089847869,0.112182767,0.096305687,0.008369646,0.088678247,0.002883079,0.003760357,0.013829454
177,stego_10157.png,0.170883429,0.136179021,0.138717184,0.148593211,0.085468014,0.069024592,1.97906E-06,0.006557017,0.019345566
178,stego_10158.png,0.148596458,0.093971797,0.178051201,0.140206485,0.032756554,0.111088818,9.59129E-05,0.00151408,0.042662985
179,stego_10159.png,0.183806123,0.190236428,0.184898203,0.186313585,0.131332305,0.063293801,0.001318676,0.007517965,0.003440884
180,stego_1016.png,0.125538691,0.208119969,0.07130291,0.13498719,0.045407033,0.093841208,0.000225384,0.00315381,0.068896172
181,stego_10160.png,0.122698583,0.255689085,0.146957683,0.175115117,0.069228777,0.11376194,0.000630769,0.001313197,0.070825484
182,stego_10161.png,0.227071668,0.183088423,0.15500718,0.18838909,0.061410689,0.135286434,0.001473722,0.000216489,0.036323483
183,stego_10162.png,0.253976179,0.157537362,0.190843505,0.200785682,0.131826544,0.079430139,0.002579185,0.004980105,0.048982104
184,stego_10163.png,0.084242395,0.089198868,0.105025996,0.09282242,0.009974191,0.083682898,0.003269276,0.004397958,0.01085528
185,stego_10164.png,0.024633321,0.167876574,0.081429633,0.091313176,0.060579196,0.032715882,0.003444143,0.013755564,0.072131274
186,stego_10165.png,0.203961662,0.219360884,0.297490059,0.240270868,0.044045554,0.205266386,0.00814883,0.003054373,0.05014789
187,stego_10166.png,0.088987607,0.164054283,0.130628806,0.127890232,0.013167337,0.116253646,0.000488842,0.001138816,0.037608195
188,stego_10167.png,0.17246865,0.208175995,0.137352184,0.172665609,0.010036164,0.164278168,0.00051373,0.000203866,0.035412316
189,stego_10168.png,0.122576595,0.192568475,0.245956698,0.187033922,0.031422787,0.160659504,0.001371511,0.000113625,0.061875972
190,stego_10169.png,0.195332797,0.136492605,0.132864795,0.154896732,0.033718164,0.125407064,2.3978E-05,0.000604813,0.035065606
191,stego_1017.png,0.326738321,0.381089716,0.274586661,0.327471566,0.069614921,0.277150452,0.031496157,0.016167237,0.053255314
192,stego_10170.png,0.143534719,0.105245439,0.037750868,0.095510342,0.046811898,0.051090067,0.002969123,0.009783175,0.053559638
193,stego_10171.png,0.259947051,0.276169959,0.258427277,0.264848096,0.097700394,0.185246343,0.013190085,0.001242305,0.009834423
194,stego_10172.png,0.122067407,0.234093842,0.177946056,0.178035769,0.046357162,0.138079585,0.000786004,0.000142096,0.056013271
195,stego_10173.png,0.140493453,0.172231924,0.140760354,0.151161911,0.012076957,0.140785211,1.35004E-06,8.49123E-05,0.018247655
196,stego_10174.png,0.136531336,0.123519998,0.124762717,0.12827135,0.022155631,0.108520049,0.000472134,0.001720586,0.007180293
197,stego_10175.png,0.127019662,0.175431777,0.198283269,0.166911569,0.036275995,0.13555289,0.000286001,0.000208719,0.036387785
198,stego_10176.png,0.10517063,0.107152741,0.177770194,0.130031189,0.038101363,0.09557122,0.000398753,0.002962492,0.041355068
199,stego_10177.png,0.211746572,0.259118345,0.271803772,0.247556229,0.069777058,0.191114584,0.009517218,0.001690409,0.031654047
200,stego_10178.png,0.121430842,0.107585912,0.101394484,0.110137079,0.026497758,0.0859159,0.001589052,0.004106772,0.010258911
201,stego_10179.png,0.135650974,0.154048696,0.144129832,0.144609834,0.035688537,0.112952403,2.90539E-05,0.001372524,0.009208249
202,stego_1018.png,0.160151205,0.126887789,0.12772543,0.138254808,0.01616273,0.124097838,0.00013795,0.000670922,0.018967461
203,stego_10180.png,0.192467026,0.14541501,0.174238582,0.170706873,0.046945754,0.129857371,0.000428775,0.000405725,0.023723992
204,stego_10181.png,0.189912779,0.220768017,0.171186762,0.193955853,0.087742866,0.116428782,0.001932117,0.001127027,0.025036674
205,stego_10182.png,0.102322947,0.134818147,0.063320884,0.100153993,0.037540147,0.06505606,0.002484624,0.007215473,0.035797946
206,stego_10183.png,0.198749199,0.208698659,0.18139458,0.196280812,0.082338716,0.124165744,0.002141914,0.000667409,0.013818389
207,stego_10184.png,0.202226927,0.027170158,0.082965069,0.104120718,0.054067768,0.052913886,0.002104909,0.009425714,0.089425328
208,stego_10185.png,0.200908309,0.119257376,0.224787187,0.181650957,0.069036998,0.120965021,0.001001783,0.00084303,0.055337776
209,stego_10186.png,0.122187046,0.137583539,0.157559896,0.13911016,0.043364806,0.100085544,0.000118589,0.002491453,0.017735771
210,stego_10187.png,0.084535738,0.163844749,0.153826414,0.134068967,0.030678566,0.106662658,0.000253798,0.001878125,0.043188509
211,stego_10188.png,0.206171219,0.145085995,0.231072626,0.194109947,0.087726587,0.116613461,0.001945687,0.001114661,0.044243993
212,stego_10189.png,0.21577742,0.336356861,0.224106201,0.258746827,0.135379856,0.142683434,0.011825872,5.35321E-05,0.067341147
213,stego_1019.png,0.210427689,0.23211701,0.12367495,0.188739883,0.048670398,0.147235495,0.001500779,7.64249E-06,0.057381973
214,stego_10190.png,0.140198697,0.121490629,0.156831392,0.139506906,0.012781162,0.128366416,0.000110105,0.000468012,0.017680535
215,stego_10191.png,0.092737788,0.097514551,0.10983335,0.100028563,0.013021992,0.088154518,0.002497145,0.003824864,0.0088207
