,image_name,red,green,blue,total
0,cover_12112.png,0.794214467,1.185936333,0.732525174,0.904225325
1,cover_5602.png,1.80435043,0.359214599,0.586166373,0.916577134
2,cover_9747.png,1.555978287,0.701926764,0.725408904,0.994437985
