,image_name,red,green,blue,ml det,ml0,ml,MSE (ml det),MSE (ml),stdev
93,stego_10081.png,0.182023708,0.211230796,0.264918502,0.219391002,0.087222332,0.144798317,0.014254211,0.002006889,0.042045552
94,stego_10082.png,0.273917116,0.245931982,0.21143226,0.243760453,0.067415145,0.189093043,0.020667068,0.00793757,0.031298977
95,stego_10083.png,0.077820352,0.138644251,0.071115564,0.095860056,0.031339671,0.066607853,1.71E-05,0.001115035,0.037203549
96,stego_10084.png,0.094568432,0.131691783,0.091512505,0.10592424,0.025385486,0.082636522,3.51E-05,0.00030149,0.022367597
97,stego_10085.png,0.182841089,0.23346011,0.250646354,0.222315851,0.09813298,0.137695323,0.014961167,0.001420937,0.035249601
98,stego_10086.png,0.111562656,0.213951363,0.147062928,0.157525649,0.038628885,0.123674159,0.0033092,0.000560466,0.05199003
99,stego_10087.png,0.088017146,0.136633574,0.094238338,0.106296353,0.020997735,0.087128111,3.96E-05,0.000165686,0.026456305
100,stego_10088.png,0.124852432,0.178114409,0.090134379,0.13103374,0.046965996,0.088210645,0.000963093,0.000138989,0.044314533
101,stego_10089.png,0.107127905,0.128128895,0.108250614,0.114502471,0.049206628,0.068675114,0.000210322,0.000981248,0.011814173
102,stego_1009.png,0.210587469,0.200447212,0.159266247,0.190100309,0.111918617,0.088034378,0.008118066,0.000143176,0.027180154
103,stego_10090.png,0.186389255,0.143963609,0.11645015,0.148934338,0.073702609,0.081217684,0.002394569,0.000352775,0.035233517
104,stego_10091.png,0.012616886,0.135393051,0.075868474,0.074626137,0.055987047,0.019744528,0.000643833,0.006440941,0.06139751
105,stego_10092.png,0.056485503,0.067823038,0.072254652,0.065521064,0.022014725,0.044485679,0.001188797,0.00308184,0.008132701
106,stego_10093.png,0.116017671,0.094191261,0.031068827,0.08042592,0.042517616,0.039591646,0.000383145,0.003649169,0.044115643
107,stego_10094.png,0.080377704,0.103624105,0.106857138,0.096952982,0.033951741,0.065215418,9.28E-06,0.001209967,0.014445346
