,image_name,red,green,blue,ml det,stdev,ml0,ml,MSE (ml det),MSE (ml)
0,stego_1.png,0.23022113,0.385407197,0.352165278,0.322597868,0.08170895,0.141499727,0.210947098,0.029790024,0.003714549
1,stego_10.png,0.43782734,0.072320984,0.13756301,0.215903778,0.194940199,0.163157242,0.063030403,0.004343308,0.007563711
2,stego_100.png,0.184670029,0.209968335,0.117311579,0.170649981,0.047893005,0.041656161,0.134600771,0.000426422,0.000237136
3,stego_1000.png,0.173380536,0.446176841,0.264884414,0.29481393,0.138839072,0.193259617,0.125882273,0.020971074,0.000581665
4,stego_10000.png,0.391670124,0.519716281,0.400255326,0.43721391,0.07157798,0.311410371,0.182697406,0.08249183,0.00106912
5,stego_10001.png,0.144059147,0.156029376,0.056307605,0.118798709,0.054448831,0.043117993,0.079090959,0.000973521,0.005028092
6,stego_10002.png,0.191214739,0.212345481,0.186499708,0.196686642,0.013764349,0.046561443,0.157456606,0.002179643,5.56E-05
7,stego_10003.png,0.206366232,0.117794258,0.1385448,0.154235097,0.046323728,0.04943107,0.110254,1.79E-05,0.001579744
8,stego_10004.png,0.279704129,0.224833821,0.226999383,0.243845778,0.031073115,0.066511177,0.18996971,0.00880703,0.001597578
9,stego_10005.png,0.323567007,0.383786363,0.343931142,0.35042817,0.030630887,0.25703221,0.125706607,0.040171451,0.000590169
10,stego_10006.png,0.173985528,0.35270298,0.216472154,0.247720221,0.093366553,0.131673286,0.133644322,0.009549242,0.000267508
11,stego_10007.png,0.152833255,0.172739068,0.145273565,0.156948629,0.014187695,0.009674217,0.148713095,4.83E-05,1.66E-06
12,stego_10008.png,0.139507639,0.156872713,0.101306076,0.132562142,0.028426972,0.010877662,0.123022679,0.000304079,0.000727776
13,stego_10009.png,0.173451474,0.18649962,0.172548358,0.177499817,0.007807128,0.059656173,0.12531974,0.00075624,0.000609115
14,stego_1001.png,0.144183331,0.219623887,0.1439698,0.169259006,0.043617397,0.03644329,0.137839024,0.000370909,0.000147889
15,stego_10010.png,0.266034483,0.291495759,0.241218916,0.266249719,0.025139113,0.022854219,0.249088217,0.013513997,0.009818475
16,stego_10011.png,0.260820436,0.212261627,0.236741358,0.236607807,0.02427968,0.029164277,0.213675213,0.007500912,0.004054533
17,stego_10012.png,0.201289373,0.20628314,0.190348219,0.199306911,0.00815034,0.014447214,0.187569554,0.002431171,0.001411471
18,stego_10013.png,0.270798757,0.283028373,0.313738595,0.289188575,0.022122805,0.150786856,0.162976421,0.019373459,0.000168388
19,stego_10014.png,0.128494399,0.12596369,0.160711915,0.138390001,0.019372712,0.01526908,0.125030014,0.000134792,0.0006235
20,stego_10015.png,0.194846434,0.173679464,0.221490335,0.196672078,0.023957662,0.025366763,0.175763876,0.002178283,0.000663777
21,stego_10016.png,0.198345841,0.283357694,0.196064294,0.22592261,0.049753322,0.044359837,0.189990731,0.005764243,0.001599259
22,stego_10017.png,0.286535309,0.23391386,0.209519324,0.243322831,0.039360666,0.049206537,0.20416242,0.008709151,0.002933568
23,stego_10018.png,0.238578753,0.124400319,0.143849218,0.168942763,0.06108554,0.062081659,0.113934337,0.000358828,0.001300732
24,stego_10019.png,0.157397258,0.133005374,0.14990316,0.146768598,0.012494403,0.053641081,0.098406128,1.04E-05,0.002661928
25,stego_1002.png,0.152156142,0.154585504,0.148701335,0.151814327,0.002956939,0.007544931,0.145366174,3.29E-06,2.15E-05
26,stego_10020.png,0.18440348,0.220163375,0.160398373,0.188321743,0.030074548,0.028452371,0.164551245,0.001468556,0.000211739
27,stego_10021.png,0.251329788,0.21548886,0.133081,0.199966549,0.060633328,0.034390266,0.171473295,0.002496656,0.000461102
28,stego_10022.png,0.245413749,0.242971179,0.223612355,0.237332428,0.011944532,0.027873574,0.215464623,0.007626953,0.004285617
29,stego_10023.png,0.427657499,0.421835632,0.407868578,0.419120569,0.010170006,0.10326298,0.352229898,0.072425881,0.040896932
30,stego_10024.png,0.243695753,0.283558829,0.292705389,0.273319991,0.026059767,0.064355969,0.223337097,0.01520782,0.00537833
31,stego_10025.png,0.190756934,0.198373665,0.150876962,0.18000252,0.025509356,0.033905942,0.151223969,0.000900151,1.50E-06
32,stego_10026.png,0.287682591,0.324879775,0.299979595,0.304180654,0.018951103,0.00710372,0.299202384,0.023771674,0.022261351
33,stego_10027.png,0.200875389,0.221339965,0.139840398,0.187351917,0.042399387,0.025048707,0.166473147,0.001395166,0.000271365
34,stego_10028.png,0.480870758,0.52421094,0.464934921,0.49000554,0.030675638,0.054781303,0.460448189,0.115603767,0.096378078
35,stego_10029.png,0.119434719,0.123453244,0.158628852,0.133838938,0.021562514,0.029441461,0.107564328,0.00026118,0.001800786
36,stego_1003.png,0.301946139,0.339171354,0.260377746,0.300498413,0.039416749,0.041943164,0.269874646,0.022649772,0.014369931
37,stego_10030.png,0.109869161,0.126356327,0.119368933,0.118531474,0.008275425,0.004771234,0.114305619,0.000990268,0.001274089
38,stego_10031.png,0.265007053,0.229070336,0.222759243,0.238945544,0.022789453,0.13215782,0.123049705,0.00791131,0.000726318
39,stego_10032.png,0.350126432,0.213943954,0.222769684,0.262280024,0.076205098,0.163782438,0.117789425,0.012606804,0.001037521
40,stego_10033.png,0.252317102,0.184020533,0.169893272,0.202076969,0.044078885,0.075180981,0.137211698,0.002712011,0.000163541
41,stego_10034.png,0.18365005,0.145778451,0.167805566,0.165744689,0.019019724,0.023449736,0.145711858,0.000247895,1.84E-05
42,stego_10035.png,0.234993848,0.15138341,0.1959515,0.194109586,0.04183564,0.04357777,0.157390545,0.001945656,5.46E-05
43,stego_10036.png,0.205163769,0.155523035,0.138874376,0.166520393,0.0344859,0.03067821,0.140141473,0.000272923,9.72E-05
44,stego_10037.png,0.173074614,0.125750762,0.027798381,0.108874586,0.07409386,0.031629432,0.079768176,0.0016913,0.004932509
45,stego_10038.png,0.19353343,0.196981674,0.157904165,0.182806423,0.021634797,0.050269167,0.139552441,0.001076261,0.000109151
46,stego_10039.png,0.309416157,0.276518143,0.243901907,0.276612069,0.032757226,0.050576219,0.238076878,0.016030616,0.007757536
47,stego_1004.png,0.283589072,0.301105724,0.240332435,0.275009077,0.03128195,0.045297908,0.240610313,0.015627269,0.008210229
48,stego_10040.png,0.122916301,0.155204622,0.158269987,0.145463637,0.019586625,0.012889295,0.134305444,2.06E-05,0.000246319
49,stego_10041.png,0.216452684,0.150259504,0.16294404,0.176552076,0.035132154,0.06983021,0.114733748,0.000705013,0.001243709
50,stego_10042.png,0.245731813,0.299846072,0.268521849,0.271366578,0.027169057,0.042594964,0.238949666,0.014729846,0.007912043
51,stego_10043.png,0.301160524,0.342558362,0.296382993,0.313367293,0.025392815,0.206273168,0.13492567,0.026688872,0.000227235
52,stego_10044.png,0.161458921,0.083269173,0.153561491,0.132763195,0.043044582,0.040894509,0.095785799,0.000297107,0.00293918
53,stego_10045.png,0.1549389,0.090535711,0.106201793,0.117225468,0.033586958,0.050772203,0.070007711,0.00107417,0.006398766
54,stego_10046.png,0.248537602,0.393937466,0.374266588,0.338913885,0.078883714,0.25776129,0.1093349,0.035688456,0.00165365
55,stego_10047.png,0.18996263,0.247529114,0.172120199,0.203203981,0.039409722,0.049542463,0.161671103,0.002830664,0.000136215
56,stego_10048.png,0.110117631,0.11041953,0.135627242,0.118721467,0.014641608,0.027409951,0.093884896,0.000978347,0.003148905
57,stego_10049.png,0.200362843,0.293166643,0.200844607,0.231458031,0.053441768,0.040405827,0.199096878,0.006635411,0.002410503
58,stego_1005.png,0.305741417,0.340449763,0.28092684,0.30903934,0.029898191,0.032087254,0.286133318,0.025293512,0.01853228
59,stego_10050.png,0.073121989,0.088397001,0.12212353,0.094547507,0.025073079,0.005750406,0.089310674,0.003074979,0.003683194
60,stego_10051.png,0.127027669,0.094735056,0.123880303,0.115214343,0.017805262,0.017729234,0.09924464,0.001210042,0.002576107
61,stego_10052.png,0.272043198,0.264798834,0.2786811,0.271841044,0.00694334,0.157158311,0.136066754,0.01484524,0.000194135
62,stego_10053.png,0.250050796,0.308083232,0.435881418,0.331338482,0.09507292,0.218972934,0.143868955,0.032883645,3.76E-05
63,stego_10054.png,0.099436971,0.154128531,0.130486873,0.128017459,0.027429276,0.015149029,0.114604578,0.000483232,0.001252836
64,stego_10055.png,0.16100732,0.11194229,0.104164921,0.125704844,0.030819158,0.035552916,0.093475246,0.000590255,0.003195048
65,stego_10056.png,0.166627125,0.175936899,0.136127565,0.159563863,0.020823376,0.024800763,0.138190326,9.15E-05,0.000139468
66,stego_10057.png,0.225534566,0.145243679,0.204385897,0.191721381,0.041616693,0.144489262,0.055209265,0.001740674,0.008985283
67,stego_10058.png,0.134910065,0.318323797,0.261669811,0.238301224,0.09391335,0.090401804,0.162598629,0.007797106,0.000158725
68,stego_10059.png,0.14256497,0.154552365,0.096665759,0.131261031,0.030554035,0.058060426,0.077712634,0.000351149,0.005225463
69,stego_1006.png,0.307554358,0.353529757,0.315310075,0.32546473,0.024612438,0.11079338,0.241418974,0.030787871,0.008357429
70,stego_10060.png,0.294545413,0.318947422,0.280528396,0.298007077,0.019442035,0.058033832,0.254757817,0.021906095,0.0109742
71,stego_10061.png,0.111232858,0.144377103,0.133345536,0.129651832,0.016878028,0.031355797,0.101477957,0.000414048,0.002354389
72,stego_10062.png,0.125667764,0.145450171,0.109906019,0.127007985,0.017809936,0.030531333,0.099514977,0.000528633,0.002548738
73,stego_10063.png,0.127039058,0.190973437,0.066165543,0.128059346,0.062410202,0.02472601,0.105953134,0.000481392,0.001940126
74,stego_10064.png,0.247430196,0.241147795,0.271252527,0.25327684,0.015881157,0.020236523,0.237853648,0.010666106,0.007718263
75,stego_10065.png,0.304101233,0.255311596,0.275874346,0.278429058,0.02449494,0.193810397,0.104961241,0.016494023,0.00202849
76,stego_10066.png,0.282351223,0.271077331,0.275701806,0.276376787,0.005667174,0.045463459,0.24191146,0.015971092,0.008447716
77,stego_10067.png,0.207313517,0.180240998,0.168439572,0.185331363,0.019930624,0.11031042,0.084322605,0.001248305,0.00431352
78,stego_10068.png,0.284785596,0.248219394,0.169220293,0.234075094,0.059066748,0.122105948,0.127542892,0.007068621,0.000504322
79,stego_10069.png,0.244128396,0.220318784,0.218758298,0.22773516,0.014218384,0.035087372,0.19965309,0.006042755,0.002465429
80,stego_1007.png,0.378476642,0.364446829,0.346611252,0.363178241,0.015970528,0.042029151,0.335238896,0.045444962,0.034313449
81,stego_10070.png,0.17961028,0.144801442,0.166804294,0.163738672,0.017605747,0.017535211,0.148812927,0.000188751,1.41E-06
82,stego_10071.png,0.23580781,0.253283766,0.227106591,0.238732722,0.013331446,0.012943041,0.228750407,0.007873496,0.006201627
83,stego_10072.png,0.202369615,0.20710287,0.19247636,0.200649615,0.007463411,0.041569825,0.16597953,0.002565383,0.000255345
84,stego_10073.png,0.162868514,0.142682014,0.112214468,0.139254999,0.025500322,0.01236676,0.128477084,0.000115455,0.000463236
85,stego_10074.png,0.21752605,0.179040392,0.185795141,0.194120528,0.020549222,0.06622172,0.13696914,0.001946621,0.000169803
86,stego_10075.png,0.164856004,0.165980185,0.147195827,0.159344005,0.010535636,0.008882471,0.151809982,8.73E-05,3.28E-06
87,stego_10076.png,0.202166833,0.168219267,0.161422456,0.177269519,0.021827881,0.039912447,0.143067235,0.000743627,4.81E-05
