,image_name,red,green,blue,ml0,stdev
0,cover_1.png,0.056287118,0.203750398,0.164461665,0.141499727,0.076366175
1,cover_10.png,0.302941454,0.016852002,0.169678269,0.163157242,0.143156161
2,cover_100.png,0.034011663,0.081223531,0.00973329,0.041656161,0.036353025
3,cover_1000.png,0.090131656,0.331878617,0.157768578,0.193259617,0.124720121
4,cover_10000.png,0.274848203,0.370165926,0.289216985,0.311410371,0.05138849
5,cover_10001.png,0.030232232,0.084376658,0.014745091,0.043117993,0.03656051
6,cover_10002.png,0.037089998,0.045247476,0.057346857,0.046561443,0.010192152
7,cover_10003.png,0.099579899,0.037271398,0.011441914,0.04943107,0.045309705
8,cover_10004.png,0.106655752,0.018549841,0.074327939,0.066511177,0.044570048
9,cover_10005.png,0.226142616,0.298374506,0.246579508,0.25703221,0.037233127
10,cover_10006.png,0.050663805,0.234012971,0.110343081,0.131673286,0.093517177
11,cover_10007.png,0.006885735,0.012511218,0.009625699,0.009674217,0.002813055
12,cover_10008.png,0.006086923,0.015198633,0.01134743,0.010877662,0.004573984
13,cover_10009.png,0.038002149,0.06863768,0.072328691,0.059656173,0.018843526
14,cover_1001.png,0.00647976,0.082321749,0.02052836,0.03644329,0.040348055
15,cover_10010.png,0.018837653,0.041463203,0.008261802,0.022854219,0.016961216
16,cover_10011.png,0.044483966,0.010106144,0.03290272,0.029164277,0.017491159
17,cover_10012.png,0.004376891,0.03098026,0.007984492,0.014447214,0.014431213
18,cover_10013.png,0.131634371,0.133913455,0.186812742,0.150786856,0.031220136
19,cover_10014.png,0.000692505,0.037985669,0.007129067,0.01526908,0.01993464
20,cover_10015.png,0.019678013,0.011393836,0.045028439,0.025366763,0.01752407
21,cover_10016.png,0.001412879,0.129029098,0.002637534,0.044359837,0.073328288
22,cover_10017.png,0.089398133,0.034985212,0.023236266,0.049206537,0.035299189
23,cover_10018.png,0.084189906,0.05531798,0.046737092,0.062081659,0.019621132
24,cover_10019.png,0.06835912,0.043390049,0.049174074,0.053641081,0.013070166
25,cover_1002.png,0.008574615,0.010485724,0.003574454,0.007544931,0.003568837
26,cover_10020.png,0.029165486,0.036828424,0.019363204,0.028452371,0.00875442
27,cover_10021.png,0.013116823,0.072430482,0.017623493,0.034390266,0.033020767
28,cover_10022.png,0.029077403,0.028967106,0.025576214,0.027873574,0.001990337
29,cover_10023.png,0.131578104,0.111442741,0.066768095,0.10326298,0.033170253
30,cover_10024.png,0.04751963,0.060871601,0.084676676,0.064355969,0.018821985
31,cover_10025.png,0.025674827,0.069643653,0.006399347,0.033905942,0.032415644
32,cover_10026.png,0.004817477,0.001930844,0.01456284,0.00710372,0.006619064
33,cover_10027.png,0.058762832,0.005438589,0.010944699,0.025048707,0.029326797
34,cover_10028.png,0.035589091,0.089544403,0.039210414,0.054781303,0.030160129
35,cover_10029.png,0.030022979,0.012398814,0.04590259,0.029441461,0.016759456
36,cover_1003.png,0.032445221,0.055020898,0.038363372,0.041943164,0.011705831
37,cover_10030.png,0.011524273,0.000380644,0.002408784,0.004771234,0.00593557
38,cover_10031.png,0.18160233,0.098244288,0.116626841,0.13215782,0.043795539
39,cover_10032.png,0.25685732,0.134623704,0.099866292,0.163782438,0.08245738
40,cover_10033.png,0.110918086,0.041540831,0.073084028,0.075180981,0.034736131
41,cover_10034.png,0.016285139,0.008784568,0.045279501,0.023449736,0.019273521
42,cover_10035.png,0.07112052,0.01380493,0.045807861,0.04357777,0.028722799
43,cover_10036.png,0.026393026,0.046024607,0.019616996,0.03067821,0.013715414
44,cover_10037.png,0.035744575,0.019333933,0.03980979,0.031629432,0.010840479
45,cover_10038.png,0.059053095,0.070718927,0.02103548,0.050269167,0.025980363
46,cover_10039.png,0.072060279,0.042142844,0.037525535,0.050576219,0.018748427
47,cover_1004.png,0.024232731,0.085754019,0.025906973,0.045297908,0.035046019
48,cover_10040.png,0.00145932,0.010197032,0.027011532,0.012889295,0.012987113
49,cover_10041.png,0.132818307,0.029887736,0.046784587,0.06983021,0.055199648
50,cover_10042.png,0.024299281,0.052376631,0.051108981,0.042594964,0.015857199
51,cover_10043.png,0.203156148,0.255994847,0.15966851,0.206273168,0.048238757
52,cover_10044.png,0.013566246,0.06688217,0.042235111,0.040894509,0.026683232
53,cover_10045.png,0.080309124,0.032839777,0.039167708,0.050772203,0.025774657
54,cover_10046.png,0.139432927,0.328201402,0.305649542,0.25776129,0.103093878
55,cover_10047.png,0.002096287,0.07783809,0.068693012,0.049542463,0.041343232
56,cover_10048.png,0.039486371,0.037994795,0.004748688,0.027409951,0.019639395
57,cover_10049.png,0.01140684,0.107289629,0.002521011,0.040405827,0.058093216
58,cover_1005.png,0.01137637,0.069942078,0.014943316,0.032087254,0.032831715
59,cover_10050.png,0.004562315,0.010077306,0.002611596,0.005750406,0.003872064
60,cover_10051.png,0.015134585,0.02093353,0.017119587,0.017729234,0.00294715
61,cover_10052.png,0.131147638,0.167315514,0.17301178,0.157158311,0.022705246
62,cover_10053.png,0.135335286,0.199818521,0.321764995,0.218972934,0.094679342
63,cover_10054.png,0.003407622,0.028567951,0.013471515,0.015149029,0.01266377
64,cover_10055.png,0.062278303,0.034967585,0.00941286,0.035552916,0.026437582
65,cover_10056.png,0.02601225,0.03065184,0.017738197,0.024800763,0.006541508
66,cover_10057.png,0.159236559,0.107621419,0.166609806,0.144489262,0.032140621
67,cover_10058.png,0.028679111,0.089146266,0.153380037,0.090401804,0.062359943
68,cover_10059.png,0.014234191,0.064545568,0.095401518,0.058060426,0.040970435
69,cover_1006.png,0.126290622,0.112923137,0.093166381,0.11079338,0.016664505
70,cover_10060.png,0.052601581,0.06260954,0.058890376,0.058033832,0.005058662
71,cover_10061.png,0.003891286,0.04030475,0.049871355,0.031355797,0.024261173
72,cover_10062.png,0.014011677,0.064944728,0.012637593,0.030531333,0.029810793
73,cover_10063.png,0.02733509,0.041762314,0.005080626,0.02472601,0.018479503
74,cover_10064.png,0.012603913,0.000700388,0.047405268,0.020236523,0.02426992
75,cover_10065.png,0.213926632,0.171651481,0.195853077,0.193810397,0.021211471
76,cover_10066.png,0.046641375,0.041162437,0.048586566,0.045463459,0.00384968
77,cover_10067.png,0.121306872,0.103938182,0.105686205,0.11031042,0.00956323
78,cover_10068.png,0.139429049,0.140625013,0.086263782,0.122105948,0.031045986
79,cover_10069.png,0.050226826,0.027157761,0.02787753,0.035087372,0.01311609
80,cover_1007.png,0.061316484,0.049355029,0.015415939,0.042029151,0.023811056
81,cover_10070.png,0.018714285,0.014953484,0.018937864,0.017535211,0.002238634
82,cover_10071.png,0.012530711,0.01499191,0.011306501,0.012943041,0.001876985
83,cover_10072.png,0.063938608,0.030661255,0.030109612,0.041569825,0.019373898
84,cover_10073.png,0.030203522,0.005708832,0.001187925,0.01236676,0.015611605
85,cover_10074.png,0.072665288,0.045478154,0.080521717,0.06622172,0.018388923
86,cover_10075.png,0.006117255,0.007464078,0.013066078,0.008882471,0.003685161
87,cover_10076.png,0.074406738,0.033761136,0.011569467,0.039912447,0.031867062
88,cover_10077.png,0.076346569,0.09109096,0.039293799,0.068910443,0.026687234
89,cover_10078.png,0.010740309,0.005190624,0.000398605,0.005443179,0.005175476
