,image_name,red,green,blue,ml det,stdev,ml0,ml,MSE (ml det),MSE (ml)
0,stego_1.png,0.110998426,0.460562007,0.337220002,0.302926811,0.177287031,0.167399835,0.162775582,0.010593928,0.001385657
1,stego_10.png,0.28623533,0.079971142,0.129154391,0.165120288,0.107732948,0.099046961,0.073337149,0.001216594,0.016043478
2,stego_100.png,0.368847233,0.202799964,0.172461487,0.248036228,0.105719345,0.05051718,0.208028038,0.002307479,6.44E-05
3,stego_1000.png,0.117384813,0.37544538,0.262627385,0.251819193,0.129369343,0.155792936,0.113747279,0.002685229,0.007439532
4,stego_10000.png,0.330996467,0.422427822,0.370413437,0.374612575,0.045860089,0.200043815,0.218222902,0.030489551,0.000332074
5,stego_10001.png,0.16861272,0.133589387,0.203264307,0.168488805,0.034837625,0.038554781,0.13514449,0.000992955,0.004206237
6,stego_10002.png,0.218836158,0.184611816,0.203527566,0.20232518,0.017143824,0.050157758,0.160202837,5.41E-06,0.001583814
7,stego_10003.png,0.17973762,0.128554844,0.175909664,0.161400709,0.028509673,0.01698973,0.146906888,0.001489905,0.002818879
8,stego_10004.png,0.341120708,0.216047828,0.254398048,0.270522194,0.064076497,0.089206398,0.199074517,0.00497338,8.57E-07
9,stego_10005.png,0.245890336,0.265825854,0.237799947,0.249838712,0.014424116,0.154705879,0.112544061,0.002483897,0.007648541
10,stego_10006.png,0.208170887,0.330089723,0.244849462,0.261036691,0.062550543,0.132152288,0.148510391,0.003725478,0.00265118
11,stego_10007.png,0.144967119,0.173297358,0.143179461,0.153814646,0.016896182,0.011068118,0.144344146,0.002133087,0.003097574
12,stego_10008.png,0.162574392,0.163031911,0.118904884,0.148170396,0.025345709,0.019529769,0.131202991,0.002686308,0.004733028
13,stego_10009.png,0.261135655,0.197481437,0.235840279,0.23148579,0.032049743,0.10036908,0.145745002,0.000991355,0.002943605
14,stego_1001.png,0.201049394,0.254880978,0.184557707,0.213496027,0.036776754,0.045823675,0.175724703,0.000182143,0.00058929
15,stego_10010.png,0.249179625,0.302336642,0.229338403,0.26028489,0.037744945,0.033011589,0.235032084,0.003634268,0.001227247
16,stego_10011.png,0.260631546,0.283594621,0.248602352,0.264276173,0.01777856,0.0454145,0.229274039,0.004131426,0.000856969
17,stego_10012.png,0.187431902,0.207801083,0.219871548,0.205034844,0.016395783,0.024855151,0.184772235,2.53E-05,0.000231885
18,stego_10013.png,0.164915237,0.213196022,0.251825387,0.209978882,0.0435443,0.122135378,0.100064978,9.96E-05,0.009987009
19,stego_10014.png,0.244952581,0.155559626,0.193893153,0.19813512,0.044847194,0.05998964,0.146961657,3.48E-06,0.002813066
20,stego_10015.png,0.184515326,0.212722331,0.215813343,0.204350333,0.017247006,0.008487828,0.197539184,1.89E-05,6.06E-06
21,stego_10016.png,0.188124887,0.246670399,0.214417034,0.216404106,0.029323294,0.029890587,0.192260292,0.000269095,5.99E-05
22,stego_10017.png,0.21162184,0.243390718,0.185249434,0.213420664,0.029112352,0.034696772,0.185147928,0.000180114,0.000220584
23,stego_10018.png,0.2470981,0.188853617,0.14110472,0.192352146,0.053083226,0.048277342,0.151383182,5.85E-05,0.002363595
24,stego_10019.png,0.175642863,0.160803273,0.160034533,0.165493556,0.008797958,0.054241581,0.117632551,0.001190695,0.006784397
25,stego_1002.png,0.180355958,0.16866086,0.159492809,0.169503209,0.010457051,0.01839722,0.15393802,0.000930054,0.002121706
26,stego_10020.png,0.23707814,0.27664277,0.225062804,0.246261238,0.026988334,0.035196917,0.218764144,0.002140102,0.000352093
27,stego_10021.png,0.229890351,0.184170186,0.133315417,0.182458651,0.048310211,0.0175541,0.167851025,0.000307699,0.001033557
28,stego_10022.png,0.272051654,0.23025665,0.231722878,0.244677061,0.023718426,0.042484969,0.211163361,0.00199604,0.000124621
29,stego_10023.png,0.332105858,0.308465541,0.310949526,0.317173641,0.012991184,0.069837477,0.265906396,0.013729662,0.004343653
