,image_name,red,green,blue,ml0,stdev
0,cover_1.png,0.044823833,0.297384605,0.159991065,0.167399835,0.126443281
1,cover_10.png,0.146681421,0.012593488,0.137865974,0.099046961,0.075000535
2,cover_100.png,0.125820123,0.020403351,0.005328065,0.05051718,0.065648428
3,cover_1000.png,0.051353547,0.263891144,0.152134117,0.155792936,0.106316028
4,cover_10000.png,0.150077143,0.231745714,0.218308589,0.200043815,0.043790871
5,cover_10001.png,0.062122805,0.022652245,0.030889292,0.038554781,0.020821889
6,cover_10002.png,0.033339835,0.059270537,0.057862902,0.050157758,0.014581744
7,cover_10003.png,0.032207203,0.003215049,0.015546937,0.01698973,0.014549828
8,cover_10004.png,0.144205246,0.024742771,0.098671177,0.089206398,0.060291022
9,cover_10005.png,0.140486057,0.180541885,0.143089694,0.154705879,0.022412477
10,cover_10006.png,0.073063233,0.24341313,0.0799805,0.132152288,0.09641677
11,cover_10007.png,0.001015073,0.012846328,0.019342955,0.011068118,0.009292434
12,cover_10008.png,0.012914972,0.026171967,0.019502368,0.019529769,0.00662854
13,cover_10009.png,0.120191647,0.124737503,0.05617809,0.10036908,0.038337956
14,cover_1001.png,0.015973758,0.077951953,0.043545314,0.045823675,0.03105185
15,cover_10010.png,0.006060726,0.038975315,0.053998725,0.033011589,0.024519124
16,cover_10011.png,0.019921292,0.064368886,0.051953323,0.0454145,0.022933912
17,cover_10012.png,0.030713046,0.027887803,0.015964604,0.024855151,0.007827954
18,cover_10013.png,0.093747727,0.098897718,0.173760689,0.122135378,0.044782923
19,cover_10014.png,0.079363159,0.050285731,0.050320029,0.05998964,0.016777969
20,cover_10015.png,0.009604913,0.000615063,0.015243508,0.008487828,0.007377924
21,cover_10016.png,0.000564964,0.073487938,0.01561886,0.029890587,0.038499373
22,cover_10017.png,0.023370309,0.038611067,0.042108939,0.034696772,0.009963701
23,cover_10018.png,0.085867474,0.042621812,0.01634274,0.048277342,0.035105711
24,cover_10019.png,0.06722008,0.057465732,0.038038932,0.054241581,0.014855343
25,cover_1002.png,0.027382454,0.02388054,0.003928667,0.01839722,0.012651882
26,cover_10020.png,0.038251519,0.055481733,0.011857498,0.035196917,0.021971946
27,cover_10021.png,0.026181124,0.008709385,0.017771792,0.0175541,0.008737903
28,cover_10022.png,0.059638079,0.018545886,0.049270942,0.042484969,0.021370053
29,cover_10023.png,0.083117027,0.08947711,0.036918295,0.069837477,0.02868566
30,cover_10024.png,0.073696902,0.075333445,0.09849001,0.082506786,0.013866044
31,cover_10025.png,0.05937133,0.092342901,0.09664733,0.082787187,0.020392616
32,cover_10026.png,0.065579781,0.066414076,0.018523802,0.050172553,0.027411797
33,cover_10027.png,0.035677153,0.063939005,0.002996199,0.034204119,0.030498095
34,cover_10028.png,0.088345321,0.069891976,0.052173411,0.070136903,0.018087198
35,cover_10029.png,0.005065445,0.032712095,0.018467927,0.018748489,0.01382546
36,cover_1003.png,0.026664522,0.10833732,0.03080777,0.055269871,0.046004426
37,cover_10030.png,0.016088534,0.02828605,0.013755771,0.019376785,0.007803313
38,cover_10031.png,0.20367945,0.078921821,0.139452065,0.140684445,0.062387944
39,cover_10032.png,0.292791084,0,0.234352134,0.263571609,0.154953032
40,cover_10033.png,0.131775471,0.005297142,0.023611043,0.053561218,0.068351677
41,cover_10034.png,0.023013264,0.012335212,0.166745846,0.067364774,0.086231974
42,cover_10035.png,0.066946286,0.014930331,0.040339614,0.040738743,0.026010274
43,cover_10036.png,0.017947948,0.025225867,0.001217851,0.014797222,0.012310219
44,cover_10037.png,0.0241678,0.002219178,0.038453635,0.021613537,0.018251771
45,cover_10038.png,0.047865914,0.032129961,0.025435856,0.035143911,0.011514764
46,cover_10039.png,0.065032026,0.036467045,0.082671545,0.061390205,0.023316542
47,cover_1004.png,0.061587854,0.091358295,0.00781294,0.053586363,0.042343529
48,cover_10040.png,0.021601642,0.017569689,0.037248641,0.025473324,0.010395082
49,cover_10041.png,0.050804959,0.006408736,0.056413559,0.037875751,0.027395144
50,cover_10042.png,0.002910376,0.065138046,0.053597023,0.040548482,0.033102402
51,cover_10043.png,0.240186235,0.230250936,0.209611013,0.226682728,0.015596799
52,cover_10044.png,0.036995944,0.054204637,0.02765833,0.039619637,0.013466233
53,cover_10045.png,0.204771287,0.034069699,0.144846759,0.127895915,0.086604021
54,cover_10046.png,0.11974735,0.286671284,0.311612298,0.239343644,0.104321468
55,cover_10047.png,0.014428202,0.048430418,0.01547104,0.026109887,0.019337178
56,cover_10048.png,0.028926282,0.039526934,0.043923631,0.037458949,0.007709574
57,cover_10049.png,0.014050709,0.077908173,0.010447763,0.034135548,0.037950985
58,cover_1005.png,0.092528939,0.072124134,0.005330934,0.056661335,0.045609173
59,cover_10050.png,0.059147882,0.035619065,0.008788984,0.034518644,0.025197477
60,cover_10051.png,0.095471825,0.021331405,0.014469292,0.043757507,0.044917148
61,cover_10052.png,0.181601004,0.096346932,0.226698672,0.168215536,0.066198732
62,cover_10053.png,0.083589057,0.164371069,0.319413792,0.189124639,0.119845237
63,cover_10054.png,0.059982452,0.018626171,0.011350022,0.029986215,0.026231017
64,cover_10055.png,0.08318116,0.011904137,0.006260052,0.033781783,0.042874092
65,cover_10056.png,0.00498215,0.013373742,0.003038143,0.007131345,0.005492762
66,cover_10057.png,0.153731191,0.123670449,0.179399902,0.152267181,0.027893556
67,cover_10058.png,0.111202353,0.034497165,0.098356389,0.081351969,0.04108265
68,cover_10059.png,0.129543514,0.00612914,0.09183764,0.075836764,0.063243956
69,cover_1006.png,0.117053385,0.162883729,0.013245803,0.097727639,0.076668054
70,cover_10060.png,0.054780252,0.074732655,0.095347711,0.074953539,0.020284631
71,cover_10061.png,0.035754463,0.012057913,0.03669289,0.028168422,0.013959998
72,cover_10062.png,0.040374054,0.019197115,0.007206391,0.022259187,0.016794513
73,cover_10063.png,0.006837304,0.005246341,0.001094193,0.004392613,0.00296521
74,cover_10064.png,0.018130198,0.093327354,0.010914609,0.04079072,0.045640876
75,cover_10065.png,0.225989076,0.155376034,0.17073726,0.184034124,0.037136981
76,cover_10066.png,0.088029657,0.115553999,0.000201914,0.067928523,0.060245893
77,cover_10067.png,0.095652754,0.069562895,0.070767171,0.07866094,0.014727657
78,cover_10068.png,0.057545824,0.092053639,0.03048445,0.060027971,0.030859554
79,cover_10069.png,0.021144848,0.021667536,0.013662689,0.018825024,0.004478346
80,cover_1007.png,0.08562956,0.062363218,0.002651903,0.050214894,0.042801977
81,cover_10070.png,0.013996276,0.016281097,0.019267997,0.016515123,0.002643641
82,cover_10071.png,0.0102098,0.00816934,0.009377015,0.009252051,0.001025953
83,cover_10072.png,0.045301264,0.008035487,0.01036083,0.021232527,0.020876539
84,cover_10073.png,0.002308481,0.032113644,0.045886009,0.026769378,0.022274899
85,cover_10074.png,0.059870376,0.060343883,0.122914751,0.081043003,0.03626277
86,cover_10075.png,0.024198814,0.003244166,0.011640456,0.013027812,0.010545989
87,cover_10076.png,0.00435976,0.020309974,0.030833346,0.018501027,0.013329175
88,cover_10077.png,0.101486463,0.134054153,0.00048528,0.078675299,0.069644977
89,cover_10078.png,0,0.021262255,0.006454105,0.01385818,0.010901225
90,cover_10079.png,0.114469211,0.039621596,0.089057149,0.081049318,0.038060943
91,cover_1008.png,0.124621028,0.063399801,0.067972088,0.085330972,0.0341029
92,cover_10080.png,0.173935076,0.104385245,0.256492229,0.17827085,0.076146128
93,cover_10081.png,0.213473443,0.227012155,0.221788712,0.220758103,0.006827943
94,cover_10082.png,0.124631849,0.000227344,0.039993128,0.054950773,0.06353675
95,cover_10083.png,0.022004267,0.100519229,0.045641648,0.056055048,0.040280008
96,cover_10084.png,0.014054062,0.029014901,0.036648177,0.02657238,0.011493386
97,cover_10085.png,0.082887065,0.088382818,0.077545237,0.082938374,0.005418973
98,cover_10086.png,0.046222969,0.044094115,0.015850168,0.035389084,0.016954644
99,cover_10087.png,0.005094416,0.006236843,0.039785974,0.017039078,0.01970767
100,cover_10088.png,0.016247064,0.037836154,0.021605279,0.025229499,0.011241593
101,cover_10089.png,0.044107721,0.110633519,0.010015607,0.054918949,0.051172777
102,cover_1009.png,0.041731877,0.144795628,0.111851475,0.09945966,0.052637458
103,cover_10090.png,0.012274927,0.025597652,0.02298637,0.020286316,0.007059849
