,image_name,red,green,blue,ml det,ml0,ml,MSE (ml det),MSE (ml),stdev,STDEV
99,stego_10087.png,0.100944306,0.114501157,0.020552016,0.078665826,0.025476545,0.054579785,0.000455147,0.002062996,0.05078246,
100,stego_10088.png,0.132114407,0.156299522,0.173016549,0.153810159,0.032030416,0.125809473,0.002895533,0.000666129,0.020564387,
101,stego_10089.png,0.195789988,0.240088012,0.176431822,0.204103274,0.123448459,0.092013774,0.010837492,6.38E-05,0.032632203,
102,stego_1009.png,0.084815918,0.170064806,0.186412927,0.147097884,0.065341266,0.08747216,0.002218211,0.000156947,0.054553622,
103,stego_10090.png,0.126126115,0.241985788,0.235037142,0.201049682,0.082479484,0.129228934,0.010211038,0.000854331,0.064978662,
104,stego_10091.png,0.016622655,0.116705985,0.203031384,0.112120008,0.054480978,0.060960201,0.000146895,0.001524106,0.093288943,
105,stego_10092.png,0.081815495,0.120829147,0.092960256,0.098534966,0.032936883,0.067832266,2.15E-06,0.001034763,0.02009538,
106,stego_10093.png,0.047921503,0.099419169,0.076174881,0.074505184,0.026554318,0.049258903,0.000649986,0.002574659,0.025789403,
107,stego_10094.png,0.132071421,0.125751423,0.142953172,0.133592005,0.055061544,0.083106429,0.001128423,0.000285393,0.008701102,
108,stego_10095.png,0.146752223,0.133143265,0.22390028,0.167931923,0.081769789,0.093835002,0.004614746,3.80E-05,0.048945313,
109,stego_10096.png,0.178302344,0.254777029,0.154421185,0.195833519,0.04870418,0.154662026,0.009184063,0.002987937,0.052424521,
110,stego_10097.png,0.067504326,0.098799727,0.033409294,0.066571116,0.030272318,0.03743195,0.00111749,0.003914761,0.032705204,
111,stego_10098.png,0.187782247,0.068276667,0.083363446,0.113140787,0.096716618,0.018182742,0.00017268,0.006694064,0.065080054,
112,stego_10099.png,0.005910409,0.095066817,0.158482788,0.086486671,0.05148462,0.036901933,0.00018261,0.003981366,0.076647224,
113,stego_101.png,0.084393579,0.131802382,0.166611512,0.127602491,0.036365336,0.094680234,0.000761898,2.83E-05,0.041269558,
114,stego_1010.png,0.320373825,0.350700758,0.190471082,0.287181888,0.207092171,0.1010076,0.035037059,1.02E-06,0.085115602,
115,stego_10100.png,0.095919823,0.21957646,0.111666349,0.142387544,0.0274557,0.118176461,0.001796704,0.000330384,0.067309619,
116,stego_10101.png,0.060251136,0.087087468,0.073253933,0.073530846,0.012730663,0.061584191,0.000700616,0.001475774,0.013420309,
117,stego_10102.png,0.133080209,0.175812923,0.158076136,0.155656423,0.082114222,0.080121299,0.003097637,0.000395163,0.021468872,
118,stego_10103.png,0.136268437,0.132711236,0.13210201,0.133693894,0.04023925,0.097372855,0.001135278,6.90E-06,0.002250331,
119,stego_10104.png,0.224350748,0.08132168,0.188722411,0.16479828,0.10998878,0.061582932,0.004198817,0.001475871,0.074455367,
120,stego_10105.png,0.172071342,0.123774773,0.154429427,0.150091847,0.020669755,0.132153676,0.002509193,0.001033859,0.024438711,
121,stego_10106.png,0.111326704,0.122335879,0.139760531,0.124474371,0.012314676,0.113558127,0.000598995,0.000183823,0.014337032,
122,stego_10107.png,0.127774054,0.114849528,0.101429717,0.114684433,0.031346921,0.086034426,0.000215633,0.000195037,0.013172944,
123,stego_10108.png,0.322675117,0.180647998,0.223585761,0.242302959,0.106113346,0.152356691,0.020250132,0.002741223,0.07284007,
124,stego_10109.png,0.019828989,0.10563257,0.055160596,0.060207385,0.034604768,0.026520347,0.001583452,0.005399259,0.043123847,
125,stego_1011.png,0.294196974,0.236082799,0.213018323,0.247766032,0.027136663,0.226783517,0.0218348,0.01607406,0.041831409,
126,stego_10110.png,0.109438951,0.108016101,0.063801437,0.093752163,0.011492954,0.083215602,3.90E-05,0.000281716,0.025947844,
127,stego_10111.png,0.057076941,0.29729008,0.122655437,0.159007486,0.084820785,0.081062485,0.003481883,0.000358629,0.124163971,
128,stego_10112.png,0.165164797,0.172803987,0.184590187,0.174186323,0.096845689,0.085633909,0.005503611,0.000206385,0.009786194,
129,stego_10113.png,0.131182848,0.140122894,0.060655857,0.110653866,0.072602593,0.04103017,0.000113505,0.003477441,0.043529666,
130,stego_10114.png,0.125096525,0.079843374,0.169376313,0.124772071,0.028178404,0.099394444,0.000613656,3.67E-07,0.044767351,
131,stego_10115.png,0.217843738,0.195666759,0.218548662,0.210686386,0.132075089,0.090573846,0.012251476,8.89E-05,0.013012153,
132,stego_10116.png,0.133222154,0.142320548,0.086843372,0.120795358,0.019974704,0.102875563,0.000432447,8.27E-06,0.029753121,
133,stego_10117.png,0.144138687,0.090223826,0.111564376,0.115308963,0.040517188,0.077950094,0.000234364,0.000486198,0.027151786,
134,stego_10118.png,0.152731401,0.156076786,0.085771607,0.131526598,0.050984223,0.084869374,0.000993926,0.000228936,0.039660274,
135,stego_10119.png,0.092016753,0.114566078,0.095546063,0.100709631,0.026063794,0.076643456,5.04E-07,0.000545528,0.012129091,
136,stego_1012.png,0.300471907,0.256739887,0.239268021,0.265493271,0.143050944,0.142881687,0.027388023,0.001838839,0.031526897,
137,stego_10120.png,0.090126391,0.02219376,0.060596745,0.057638966,0.037699278,0.020720849,0.001794457,0.006285184,0.034062765,
138,stego_10121.png,0.259372174,0.1082912,0.338151161,0.235271512,0.074272405,0.173916288,0.018298382,0.005463618,0.116809811,
139,stego_10122.png,0.047014978,0.144918045,0.092338783,0.094757269,0.023377361,0.073088525,2.75E-05,0.000724227,0.048996321,
140,stego_10123.png,0.180994268,0.271646253,0.168841954,0.207160825,0.086935265,0.131672548,0.011483442,0.00100315,0.056175595,
141,stego_10124.png,0.134590179,0.112498534,0.106664385,0.117917699,0.023239141,0.096931155,0.000321044,9.42E-06,0.014730513,
142,stego_10125.png,0.146852875,0.122546185,0.091005074,0.120134711,0.100042393,0.022325849,0.000405407,0.006033274,0.028001886,
143,stego_10126.png,0.02254281,0.013795888,0.091115179,0.042484626,0.028423844,0.014472136,0.003308018,0.007315016,0.042341767,
144,stego_10127.png,0.033199963,0.228007863,0.030080396,0.097096074,0.079346874,0.019278922,8.43E-06,0.006515892,0.113383664,
145,stego_10128.png,0.133992884,0.49578725,0.148560527,0.259446887,0.169513889,0.108289587,0.02542331,6.87E-05,0.204806322,
146,stego_10129.png,0.117297616,0.156896455,0.100539705,0.124911259,0.01834817,0.108554872,0.000620571,7.32E-05,0.028939532,
147,stego_1013.png,0.143679985,0.145775972,0.004958583,0.09813818,0.063384536,0.037105563,3.47E-06,0.00395571,0.080702703,
148,stego_10130.png,0.222459959,0.093843639,0.231400177,0.182567925,0.060624283,0.129813492,0.006817462,0.000888844,0.076967403,
149,stego_10131.png,0.114202495,0.022352417,0.016963192,0.051172701,0.049808819,0.001435376,0.002384105,0.009714985,0.054651872,
150,stego_10132.png,0.1506841,0.029434268,0.13612455,0.105414306,0.06572061,0.042485895,2.93E-05,0.003307872,0.066202113,
151,stego_10133.png,0.100179676,0.039280826,0.06628182,0.068580774,0.032293467,0.037498256,0.000987168,0.003906468,0.030514445,
152,stego_10134.png,0.138842642,0.131210321,0.158812317,0.142955093,0.017813686,0.127411068,0.00184514,0.000751367,0.014253131,
153,stego_10135.png,0.151387579,0.185785944,0.215425173,0.184199565,0.027812861,0.1608607,0.007089567,0.003704025,0.032048258,
154,stego_10136.png,0.192183913,0.238478932,0.237548331,0.222737059,0.143595091,0.092411857,0.015064386,5.76E-05,0.026463891,
155,stego_10137.png,0.237576964,0.252976069,0.097439234,0.195997422,0.085195382,0.121120989,0.009215505,0.000446096,0.08570047,
156,stego_10138.png,0.13282116,0.158882269,0.090492966,0.127398798,0.076114642,0.05550922,0.000750694,0.001979429,0.034515586,
157,stego_10139.png,0.221332977,0.439907717,0.149350512,0.270197069,0.170798488,0.119872648,0.028967042,0.000394922,0.15131638,
158,stego_1014.png,0.082279584,0.163835543,0.152975023,0.13303005,0.068120794,0.069654152,0.001090984,0.00092087,0.044285382,
159,stego_10140.png,0.132386349,0.213734636,0.140384631,0.162168539,0.029019616,0.137128335,0.003864927,0.001378513,0.044836257,
160,stego_10141.png,0.283665565,0.219710684,0.18233558,0.22857061,0.13765193,0.105431534,0.016530402,2.95E-05,0.051242709,
161,stego_10142.png,0.064258747,0.096707884,0.117824683,0.092930438,0.041214303,0.053939202,5.00E-05,0.002121597,0.026982016,
162,stego_10143.png,0.128073657,0.160533598,0.142175072,0.143594109,0.029571187,0.117497461,0.001900446,0.000306161,0.016276431,
163,stego_10144.png,0.217417569,0.181918137,0.10403366,0.167789789,0.056381055,0.118065385,0.004595455,0.000326358,0.057997288,
164,stego_10145.png,0.156848031,0.121762107,0.129171169,0.135927103,0.027917472,0.111111586,0.001290757,0.000123467,0.018492904,
165,stego_10146.png,0.126353273,0.12084932,0.113228782,0.120143792,0.021790768,0.100543954,0.000405772,2.96E-07,0.006590629,
166,stego_10147.png,0.107955646,0.241439271,0.182652358,0.177349092,0.058811724,0.125944374,0.005982882,0.000673111,0.066899649,
167,stego_10148.png,0.107110617,0.119487437,0.080858325,0.10248546,0.007796589,0.095432922,6.18E-06,2.09E-05,0.01972552,
168,stego_10149.png,0.133572609,0.117483078,0.193680472,0.148245386,0.056229907,0.09749777,0.002327617,6.26E-06,0.040161904,
169,stego_1015.png,0.175604229,0.250704799,0.111948843,0.17941929,0.077527328,0.110455263,0.006307424,0.000109313,0.069456604,
170,stego_10150.png,0.160489335,0.234003645,0.218134581,0.204209187,0.044018723,0.167566529,0.010859555,0.004565236,0.038684957,
171,stego_10151.png,0.073288168,0.19771968,0.294835977,0.188614608,0.119978828,0.077993328,0.007852549,0.000484294,0.111054197,
172,stego_10152.png,0.027035041,0.062162578,0.032429554,0.040542391,0.018163111,0.022793277,0.003535207,0.005960878,0.018916912,
173,stego_10153.png,0.141735784,0.259019867,0.073223219,0.157992956,0.104886773,0.059329012,0.003363183,0.001654129,0.093959142,
174,stego_10154.png,0.126361943,0.163693185,0.14502517,0.145026766,0.008839606,0.137401737,0.00202741,0.00139889,0.018665621,
175,stego_10155.png,0.011040928,0.177193208,0.351616121,0.179950086,0.093981629,0.094885998,0.006392016,2.62E-05,0.170304333,
176,stego_10156.png,0.078721798,0.06004177,0.091552009,0.076771859,0.012433419,0.065148458,0.000539547,0.00121463,0.015845362,
177,stego_10157.png,0.197921791,0.170325919,0.17263892,0.180295543,0.120954608,0.06750611,0.006447374,0.001055853,0.015308525,
178,stego_10158.png,0.07620809,0.118295055,0.097791994,0.097431713,0.02209365,0.077040161,6.60E-06,0.000527154,0.021045795,
179,stego_10159.png,0.226606043,0.228937373,0.221553069,0.225698829,0.175474159,0.060913397,0.015800196,0.001527763,0.00377482,
180,stego_1016.png,0.105812595,0.137813994,0.091642974,0.111756521,0.019438573,0.094148052,0.000138216,3.42E-05,0.023652452,
181,stego_10160.png,0.164407845,0.219955849,0.16531732,0.183227005,0.110313448,0.081954208,0.006926734,0.000325651,0.031811363,
182,stego_10161.png,0.14936169,0.169898047,0.181659193,0.166972977,0.036361748,0.135539689,0.00448538,0.001263069,0.016346229,
183,stego_10162.png,0.348111357,0.122456748,0.186786261,0.219118122,0.156292671,0.07446356,0.014189127,0.00065211,0.116249785,
184,stego_10163.png,0.088431172,0.135201468,0.087767943,0.103800194,0.022081042,0.08356434,1.44E-05,0.000270131,0.027196323,
185,stego_10164.png,0.195895667,0.170091786,0.148465101,0.171484185,0.036643141,0.139969984,0.005109989,0.0015976,0.02374592,
186,stego_10165.png,0.199118832,0.197348926,0.205663314,0.200710357,0.031459082,0.174748709,0.010142576,0.005587369,0.004379723,
187,stego_10166.png,0.100152383,0.155176305,0.087876472,0.11440172,0.019398613,0.096882493,0.00020741,9.72E-06,0.035841311,
188,stego_10167.png,0.118446732,0.167732182,0.178708615,0.15496251,0.030132306,0.128708488,0.003020878,0.000824177,0.032096293,
189,stego_10168.png,0.072691405,0.137907776,0.192451491,0.134350224,0.037797992,0.100345074,0.001179938,1.19E-07,0.05995925,
190,stego_10169.png,0.145429693,0.165460268,0.167158315,0.159349425,0.037216373,0.126854102,0.003522354,0.000721143,0.012084703,
191,stego_1017.png,0.279686683,0.283576433,0.285729737,0.282997618,0.034738831,0.257193385,0.033488128,0.02470976,0.003062825,
192,stego_10170.png,0.19422583,0.133730587,0.198080516,0.175345644,0.100040019,0.083676637,0.005676966,0.000266452,0.036091196,
193,stego_10171.png,0.21394828,0.266558622,0.212679358,0.231062087,0.084520732,0.160070643,0.017177271,0.003608482,0.030747448,
194,stego_10172.png,0.168825679,0.206148264,0.170443239,0.181805727,0.026801639,0.159272862,0.006692177,0.003513272,0.021096764,
195,stego_10173.png,0.122402616,0.16958071,0.128827434,0.140270254,0.019446409,0.123220032,0.001621693,0.00053917,0.025586065,
196,stego_10174.png,0.132041877,0.151843321,0.148292134,0.144059111,0.044002864,0.10466166,0.001941205,2.17E-05,0.010557612,
197,stego_10175.png,0.130924962,0.120088762,0.118929884,0.123314536,0.022565981,0.103074533,0.000543568,9.45E-06,0.006616244,
198,stego_10176.png,0.129637068,0.092926808,0.038687695,0.087083857,0.028647936,0.060159363,0.000166827,0.001587276,0.045755351,
199,stego_10177.png,0.228084682,0.226105517,0.192925104,0.215705101,0.017984609,0.201341541,0.01338767,0.010270108,0.01975286,
200,stego_10178.png,0.059186658,0.083079602,0.073931707,0.072065989,0.01865532,0.054426004,0.000780309,0.002076989,0.012055242,
201,stego_10179.png,0.146850778,0.185367925,0.107408109,0.146542271,0.037135682,0.113626174,0.002166183,0.000185673,0.038980824,
202,stego_1018.png,0.108851523,0.09699145,0.122040223,0.109294399,0.015121778,0.095618543,8.64E-05,1.92E-05,0.012530258,
203,stego_10180.png,0.190892442,0.13131084,0.190999684,0.171067655,0.035240293,0.140788801,0.005050612,0.001663726,0.034430454,
204,stego_10181.png,0.132715423,0.238495992,0.160393823,0.177201746,0.076887567,0.108669514,0.00596011,7.52E-05,0.05485674,
205,stego_10182.png,0.109658925,0.100652061,0.128108242,0.112806409,0.028945326,0.086360825,0.000164004,0.000186027,0.013996087,
206,stego_10183.png,0.204779736,0.147107881,0.162937581,0.171608399,0.100350614,0.079206173,0.005127763,0.000432383,0.029797618,
207,stego_10184.png,0.214662767,0.14202781,0.132427719,0.163039432,0.076614408,0.093595812,0.00397397,4.10E-05,0.044964063,
208,stego_10185.png,0.195892635,0.166825654,0.188272447,0.183663578,0.106135357,0.086733737,0.006999594,0.000175994,0.015071616,
209,stego_10186.png,0.131524889,0.158917019,0.105877422,0.132106443,0.019388032,0.114947007,0.001030824,0.000223413,0.02652458,
210,stego_10187.png,0.246733929,0.179408735,0.177686231,0.201276298,0.096513954,0.115953472,0.010256889,0.000254513,0.039376883,
211,stego_10188.png,0.172808158,0.195710549,0.161118537,0.176545748,0.073467583,0.111251547,0.005859252,0.000126597,0.017596278,
