,image_name,red,green,blue,ml det,stdev,ml0,ml,MSE (ml det),MSE (ml)
0,stego_1.png,0.39366861,0.35758648,0.424641615,0.391965568,0.033559992,0.093521331,0.329234705,0.020154223,0.006278139
1,stego_10.png,0.075581402,0.285357657,0.210060503,0.190333187,0.106270384,0.097983605,0.102381268,0.003560129,0.02179129
2,stego_100.png,0.105168952,0.223789134,0.13129305,0.153417046,0.062328086,0.069233168,0.090445721,0.009328267,0.025457568
3,stego_1000.png,0.237153969,0.395996523,0.347956248,0.32703558,0.081461617,0.182965941,0.176332476,0.005934481,0.005426904
4,stego_10000.png,0.461759319,0.495805938,0.359244895,0.438936717,0.071083633,0.277294383,0.223662762,0.035697083,0.00069365
5,stego_10001.png,0.261699212,0.116371431,0.291650273,0.223240306,0.093754913,0.075863068,0.159475541,0.000716081,0.008194678
6,stego_10002.png,0.215978987,0.244988034,0.237100348,0.232689123,0.014999179,0.02075285,0.216427766,0.000299666,0.001127095
7,stego_10003.png,0.28401786,0.168658298,0.294392222,0.249022794,0.06979073,0.052254605,0.20761714,9.55E-07,0.001796307
8,stego_10004.png,0.47805229,0.300030099,0.412542443,0.396874944,0.090039314,0.137387433,0.300815825,0.021572249,0.002582248
9,stego_10005.png,0.394693174,0.407696037,0.396337852,0.399575688,0.007080346,0.204188907,0.245519046,0.022372886,2.01E-05
10,stego_10006.png,0.228928962,0.390407169,0.378527883,0.332621338,0.08999645,0.108593545,0.251319465,0.006826286,1.74E-06
11,stego_10007.png,0.207142043,0.222319651,0.216222328,0.215228007,0.007637503,0.004181286,0.211932873,0.001209091,0.001449106
12,stego_10008.png,0.18123961,0.209532147,0.154436613,0.181736123,0.027551123,0.017756885,0.166943637,0.004659957,0.006898359
13,stego_10009.png,0.301658843,0.340531851,0.258078128,0.300089607,0.041249254,0.0579939,0.257000148,0.002508969,4.90E-05
14,stego_1001.png,0.223122373,0.222798708,0.225960681,0.223960587,0.001739675,0.021006318,0.20730907,0.000678051,0.001822516
15,stego_10010.png,0.356882761,0.394134152,0.412900463,0.387972458,0.028512639,0.02147101,0.374543271,0.019036399,0.015511026
16,stego_10011.png,0.367993411,0.273761129,0.397202789,0.34631911,0.064511955,0.02992038,0.326157486,0.009277371,0.005799963
17,stego_10012.png,0.347264067,0.405175946,0.399620211,0.384020075,0.031952615,0.0232161,0.369379527,0.01796138,0.014251471
18,stego_10013.png,0.334828623,0.285983895,0.380824934,0.333879151,0.047427648,0.117483514,0.24520294,0.007035712,2.30E-05
19,stego_10014.png,0.311722284,0.222823582,0.290729031,0.275091632,0.046466558,0.026517879,0.25534496,0.00062959,2.86E-05
20,stego_10015.png,0.304672627,0.282193678,0.318705192,0.301857166,0.018417866,0.013772953,0.292107394,0.002689166,0.001773033
21,stego_10016.png,0.306697366,0.380093417,0.18509698,0.290629254,0.098486246,0.050815607,0.252652329,0.001650736,7.03E-06
22,stego_10017.png,0.393089697,0.301016302,0.327768911,0.34062497,0.047363871,0.060617619,0.298076009,0.008212885,0.002311303
23,stego_10018.png,0.291733836,0.184021947,0.334492916,0.2700829,0.077536768,0.025376085,0.251078197,0.000403323,1.16E-06
24,stego_10019.png,0.189989929,0.176377933,0.23337433,0.199914064,0.029765982,0.062533523,0.146544484,0.002508601,0.010703044
25,stego_1002.png,0.203477286,0.206446779,0.205869727,0.205264597,0.001574518,0.005629139,0.200765596,0.002001256,0.002424027
26,stego_10020.png,0.293959631,0.308015221,0.270339999,0.290771617,0.01903886,0.02125438,0.275370057,0.001662325,0.00064364
27,stego_10021.png,0.177299699,0.280666657,0.320947926,0.259638094,0.07409692,0.047247636,0.222923045,9.29E-05,0.000733161
28,stego_10022.png,0.366745721,0.390369712,0.275723184,0.344279539,0.060535144,0.047498284,0.311580809,0.008888631,0.003792196
29,stego_10023.png,0.587022976,0.632159076,0.509444928,0.576208993,0.062067682,0.087780577,0.535428652,0.106412307,0.081469516
30,stego_10024.png,0.341761855,0.311626834,0.39334178,0.348910156,0.041323804,0.064898403,0.303722883,0.009783219,0.002886148
31,stego_10025.png,0.172890258,0.297056521,0.046263102,0.17206996,0.125398721,0.113900381,0.065646772,0.006073091,0.033986113
32,stego_10026.png,0.44856439,0.424348691,0.451240578,0.441384553,0.014814045,0.022512108,0.428519318,0.036628047,0.031869147
33,stego_10027.png,0.354664526,0.325322755,0.277640247,0.319209176,0.038874372,0.041551361,0.289695038,0.00478991,0.001575696
34,stego_10028.png,0.598332147,0.580364448,0.574423484,0.58437336,0.012448276,0.025199736,0.573628921,0.111805544,0.104735679
35,stego_10029.png,0.159885528,0.25882362,0.19080921,0.203172786,0.050614524,0.0201385,0.186796079,0.002192788,0.003994736
36,stego_1003.png,0.322557164,0.395613682,0.291084488,0.336418445,0.053625455,0.036387965,0.311360245,0.007468148,0.00376508
37,stego_10030.png,0.142602171,0.169487891,0.186780328,0.16629013,0.022262,0.019452534,0.149750625,0.007007342,0.010049937
38,stego_10031.png,0.332037602,0.29624809,0.213089741,0.280458478,0.061025669,0.112186328,0.189535434,0.000927719,0.003655964
39,stego_10032.png,0.357970288,0.321534875,0.240101794,0.306535652,0.060348803,0.190039473,0.143829453,0.00319628,0.011272185
40,stego_10033.png,0.22343633,0.202952639,0.286621821,0.237670263,0.043612918,0.043907838,0.202660824,0.000152022,0.002240998
41,stego_10034.png,0.182592283,0.203033399,0.158214754,0.181280146,0.022438115,0.008212614,0.174500638,0.004722418,0.005700154
42,stego_10035.png,0.32059597,0.267319942,0.248796475,0.278904129,0.037275151,0.045085582,0.244858118,0.000835449,2.64E-05
43,stego_10036.png,0.256702942,0.148949573,0.204857957,0.203503491,0.053889452,0.033583007,0.175825223,0.002161925,0.005501897
44,stego_10037.png,0.184256174,0.309528412,0.20400106,0.232595216,0.067353565,0.070152501,0.174698233,0.000302927,0.005670356
45,stego_10038.png,0.290133648,0.267193409,0.268530691,0.275285916,0.012875886,0.033649479,0.250050506,0.000639378,2.55E-09
46,stego_10039.png,0.375603441,0.392635432,0.3719267,0.380055191,0.011048822,0.04513129,0.350753876,0.016914353,0.010151344
47,stego_1004.png,0.395633041,0.426916124,0.390635373,0.404394846,0.019663421,0.042310515,0.378081138,0.023837768,0.016404778
48,stego_10040.png,0.239529991,0.221968621,0.24630229,0.235933634,0.012559148,0.018222894,0.221751698,0.000197863,0.000797967
49,stego_10041.png,0.251092379,0.135269741,0.290835684,0.225732601,0.080824065,0.081953624,0.156614068,0.000588907,0.008720932
50,stego_10042.png,0.348038086,0.391859204,0.383722388,0.374539892,0.023309038,0.018485216,0.36276038,0.015510185,0.012714903
51,stego_10043.png,0.44792243,0.393048497,0.443053295,0.428008074,0.03037361,0.222401078,0.264412656,0.031686874,0.000207725
52,stego_10044.png,0.21864913,0.144655388,0.28220807,0.215170863,0.068842275,0.072125863,0.154164228,0.001213069,0.009184495
53,stego_10045.png,0.099614854,0.253932162,0.336289839,0.229945618,0.120146901,0.088759668,0.154938215,0.000402178,0.009036743
54,stego_10046.png,0.251428351,0.353939741,0.376821466,0.32739652,0.06677773,0.241017457,0.113809024,0.005990221,0.018547982
55,stego_10047.png,0.296794154,0.294868673,0.249788135,0.280483654,0.026600527,0.019991854,0.26580575,0.000929253,0.000249822
56,stego_10048.png,0.232398851,0.285963634,0.147809685,0.22205739,0.069655135,0.037019425,0.192151296,0.000780789,0.003346473
57,stego_10049.png,0.310252279,0.33669034,0.325506229,0.324149616,0.013271136,0.067379704,0.275320957,0.005498166,0.000641151
58,stego_1005.png,0.32204019,0.541185024,0.422937618,0.428720944,0.109686826,0.041785224,0.403808968,0.031941176,0.023657199
59,stego_10050.png,0.092104021,0.098156854,0.217872973,0.136044616,0.07093003,0.043143775,0.097089655,0.01298583,0.023381574
60,stego_10051.png,0.162320959,0.212621072,0.15420392,0.176381983,0.031645303,0.018262786,0.161060613,0.005419612,0.007910215
61,stego_10052.png,0.212037282,0.31127879,0.350958101,0.291424724,0.071556875,0.133378922,0.182370134,0.001716008,0.004573799
62,stego_10053.png,0.241151285,0.321947882,0.400779432,0.321292866,0.079816089,0.186405011,0.165792387,0.005082673,0.007090922
63,stego_10054.png,0.125879431,0.233848044,0.175094367,0.178273947,0.054054488,0.027368785,0.155151469,0.005144627,0.008996244
64,stego_10055.png,0.215707511,0.235119398,0.189870687,0.213565865,0.022700252,0.057461699,0.165621032,0.001327446,0.00711981
65,stego_10056.png,0.203004645,0.221897576,0.187576307,0.204159509,0.017189755,0.010836252,0.195441106,0.002101351,0.002976673
66,stego_10057.png,0.259960737,0.085011453,0.175570168,0.173514119,0.087492763,0.101630735,0.080015409,0.00585009,0.028894761
67,stego_10058.png,0.348560841,0.471886966,0.510110918,0.443519575,0.084428304,0.07734882,0.396868029,0.037449826,0.021570218
68,stego_10059.png,0.169472687,0.257852138,0.233491779,0.220272201,0.045648656,0.004095645,0.21706558,0.000883742,0.001084676
69,stego_1006.png,0.439011737,0.433614483,0.459565116,0.444063778,0.013693107,0.099010507,0.382971471,0.03766075,0.017681412
70,stego_10060.png,0.427236008,0.430735544,0.387365024,0.415112192,0.024093375,0.067252258,0.372941063,0.027262036,0.015114505
71,stego_10061.png,0.191983498,0.20121539,0.209719087,0.200972658,0.008870286,0.026647275,0.179097853,0.00240368,0.005027114
72,stego_10062.png,0.20296695,0.216366887,0.274861045,0.231398294,0.0382315,0.050910231,0.190169644,0.000346023,0.003579672
73,stego_10063.png,0.18513428,0.232197269,0.151583441,0.18963833,0.040495212,0.032197226,0.162678914,0.003643531,0.007624972
74,stego_10064.png,0.383702839,0.321574079,0.38020434,0.361827086,0.034903987,0.050482012,0.327898026,0.012505297,0.006068102
75,stego_10065.png,0.34081849,0.342459732,0.373094186,0.352124136,0.018179127,0.187580106,0.202535698,0.010429339,0.00225286
76,stego_10066.png,0.351434052,0.34248128,0.366739996,0.353551776,0.012267228,0.024493838,0.337320205,0.01072297,0.007624818
77,stego_10067.png,0.193587626,0.165221193,0.220276206,0.193028341,0.027531767,0.08502576,0.118038931,0.00324577,0.017413724
78,stego_10068.png,0.268389303,0.252521142,0.195593702,0.238834715,0.038279088,0.148439618,0.106152305,0.000124664,0.020692159
79,stego_10069.png,0.410875874,0.391647095,0.397761491,0.40009482,0.009824449,0.034911742,0.378393452,0.022528455,0.016484879
80,stego_1007.png,0.521155661,0.532743803,0.552512782,0.535470749,0.015855423,0.01368472,0.529025596,0.081493548,0.077855283
81,stego_10070.png,0.279532789,0.268977807,0.26589001,0.271466868,0.007153875,0.010543419,0.263703789,0.000460826,0.000187794
82,stego_10071.png,0.346481453,0.356956988,0.31778464,0.340407694,0.02028019,0.009281364,0.334228425,0.008173551,0.007094428
83,stego_10072.png,0.299080486,0.247709942,0.329785643,0.292192024,0.041469186,0.04284967,0.260504903,0.001780167,0.000110353
84,stego_10073.png,0.191185354,0.21583137,0.178907641,0.195308122,0.018803945,0.007277602,0.189408963,0.002991202,0.003671274
85,stego_10074.png,0.239619682,0.199164013,0.344826451,0.261203382,0.075191612,0.068539453,0.206840676,0.000125516,0.001862727
86,stego_10075.png,0.283551908,0.266015881,0.262319355,0.270629048,0.011343118,0.01012436,0.263169107,0.000425558,0.000173425
87,stego_10076.png,0.220691569,0.248155707,0.234717006,0.234521427,0.013733114,0.05533049,0.189686377,0.000239586,0.003637733
88,stego_10077.png,0.44315754,0.41104473,0.424394113,0.426198794,0.016132291,0.054403324,0.393186101,0.031046015,0.02050226
89,stego_10078.png,0.155219163,0.165676287,0.152895545,0.157930332,0.006808059,0.015596411,0.14458899,0.008476824,0.011111481
90,stego_10079.png,0.370503234,0.358155638,0.426408821,0.385022565,0.036369389,0.062972677,0.343693166,0.018231093,0.008778409
91,stego_1008.png,0.468093065,0.457236989,0.377205842,0.434178632,0.049637563,0.034915291,0.413708079,0.033921769,0.026800335
92,stego_10080.png,0.370259131,0.332180955,0.378498566,0.360312884,0.024708827,0.162949379,0.235784432,0.012168932,0.000202082
93,stego_10081.png,0.335911129,0.232034505,0.41859511,0.328846915,0.093480705,0.078050735,0.272028179,0.006216836,0.000485241
94,stego_10082.png,0.545367582,0.511853127,0.500746162,0.51932229,0.023229487,0.072691103,0.481642297,0.072534496,0.053658154
95,stego_10083.png,0.329280573,0.248854831,0.313731703,0.297289036,0.042659653,0.043231535,0.265537076,0.002236253,0.000241401
96,stego_10084.png,0.245830065,0.294302577,0.273327534,0.271153392,0.024309283,0.054939731,0.228782934,0.000447466,0.000450164
97,stego_10085.png,0.366368164,0.224193618,0.398307098,0.32962296,0.092690525,0.070787679,0.278553432,0.006339816,0.000815298
98,stego_10086.png,0.389181789,0.454642283,0.41799677,0.420606947,0.032808213,0.034411792,0.399958442,0.02910673,0.022487534
99,stego_10087.png,0.237285211,0.199176686,0.177668196,0.204710031,0.030191233,0.025476545,0.183919109,0.002051181,0.004366684
100,stego_10088.png,0.325705467,0.330781323,0.308619358,0.32170205,0.011610714,0.032030416,0.299256958,0.005141184,0.002426248
101,stego_10089.png,0.331547781,0.327877106,0.272648593,0.31069116,0.032996911,0.123448459,0.213612882,0.003683417,0.001324022
102,stego_1009.png,0.150407757,0.289499881,0.262101253,0.234002964,0.073680324,0.065341266,0.180452706,0.000255905,0.004836826
103,stego_10090.png,0.292772143,0.386026964,0.370155975,0.349651694,0.049894234,0.082479484,0.291189358,0.00993046,0.001696563
104,stego_10091.png,0.206743149,0.316408726,0.31359305,0.278914975,0.062518488,0.054480978,0.237365925,0.000836076,0.00015962
105,stego_10092.png,0.170331748,0.209064717,0.1725197,0.183972055,0.021758402,0.032936883,0.156179229,0.00435969,0.008802337
106,stego_10093.png,0.209848019,0.217371237,0.258094935,0.228438064,0.025957604,0.026554318,0.207390869,0.000464917,0.001815538
107,stego_10094.png,0.258582312,0.199444973,0.276467653,0.244831646,0.040310469,0.055061544,0.200828002,2.67E-05,0.002417885
108,stego_10095.png,0.302950254,0.249345565,0.396417429,0.316237749,0.07443085,0.081769789,0.255347687,0.004387439,2.86E-05
109,stego_10096.png,0.308216055,0.32555617,0.238866669,0.290879631,0.045871354,0.04870418,0.254574283,0.001671144,2.09E-05
